Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,Rn,SM,lambdaE_SVAT (W m-2),Eta_SVAT (mm),Tk,ra,esat(T),e,D,delta,LH,psy_const,PET (mm),lambdaETa Typ Hydro (mm)
92.5,20.5,0.0,275.8923545,14.35122864,3.410725379,0.002271318,0,-86.7804508,22.89650893,0.021876093,0.000765663,287.52122864,60.984094844066306,1.6354077061529797,0.3695456295819936,1.265862076570986,0.10582782822204802,2467116.74918096,0.06680513892386086,2.341555070642877,1.3403359146265355
93.5,21.5,0.0,270.2557157,12.97423047,3.419505393,0.002438798,0,-76.84285627,22.89648123,0.019011466,0.000665401,286.14423047,60.827510442238975,1.495248009060562,0.39679478713826366,1.0984532219222984,0.09782568947211794,2470367.8418603297,0.06671722096507782,2.1731342374788327,1.2439281819676113
94.5,22.5,0.0,272.0174154,13.40689884,3.348129403,0.002080866,0,-70.71265578,22.89645068,0.020951979,0.000733319,286.57689884,62.12424161790977,1.5381055191774042,0.3385589054662379,1.1995466137111663,0.10028258375549969,2469346.31183876,0.0667448208379044,2.4515897096361967,1.4033175718570174
95.5,23.5,0.0,268.9956838,12.66347095,2.959526262,0.002479887,0,-73.36923944,22.89642409,0.018253299,0.000638865,285.83347095,70.28151858988302,1.4651164210929597,0.40348000707395504,1.0616364140190047,0.0960928328858236,2471101.5450870497,0.06669741172640156,1.79733438064422,1.0288132552691887
96.5,0.5,0.0,272.0971379,13.4264287,2.434520593,0.002124709,0,-68.49412939,22.89639438,0.020381875,0.000713366,286.5964287,85.43776569319823,1.5400652005056177,0.3456922038585209,1.1943729966470968,0.10039471062329056,2469300.2018393,0.06674606718439985,1.663296615358356,0.952087381904102
97.5,1.5,0.0,266.7906225,12.11700337,2.345469604,0.002340576,0,-70.73140215,22.89636911,0.017353261,0.000607364,285.28700337000004,88.68160117925792,1.4134215863768897,0.38081397299035374,1.032607613386536,0.09310897799709536,2472391.75504343,0.06666260588930126,1.305562262455701,0.7473158864318106
98.5,2.5,0.0,268.4685563,12.53314243,2.313936232,0.002223345,0,-65.4093134,22.89634225,0.018442419,0.000645485,285.70314243,89.89011759421726,1.4526391615869585,0.36174037620578775,1.0908987853811707,0.09537391293619867,2471409.25072277,0.06668910748886171,1.4528374352018292,0.831616578749832
99.5,3.5,0.0,263.8954575,11.39434387,2.260798386,0.002302502,0,-67.78969053,22.89631854,0.016289919,0.000570147,284.56434387,92.00289653780743,1.347522861949733,0.3746192964630225,0.9729035654867105,0.08928454299133544,2474097.95412293,0.06661663370917158,1.2068534882603037,0.6908125474579516
100.5,4.5,0.0,263.927709,11.40242681,2.272677628,0.002248879,0,-66.13363146,22.89629451,0.01651563,0.000578047,284.57242681,91.521999177263,1.3482447435023752,0.365894782636656,0.9823499608657192,0.08932656702942089,2474078.87030159,0.06661714755695196,1.2630601777559856,0.7229849453438499
101.5,5.5,98.9429265,266.0014422,11.92060224,2.196760871,0.002448005,0,15.15706655,22.81826353,53.59981573,1.875993551,285.09060224,94.68486203749393,1.3952376856091335,0.3982927749196142,0.9969449106895194,0.0920560359889409,2472855.45811136,0.0666501055004226,2.442565066904338,1.3933773346448817
102.5,6.5,301.3592112,265.1251385,11.70200624,2.290626424,0.002371952,0,155.9156667,22.6630248,106.6564086,3.732974302,284.87200624,90.8048548731838,1.3752407825800979,0.3859188784565916,0.9893219041235062,0.09089604863988725,2473371.56326736,0.06663619798098332,4.648865386752877,2.6339337887960506
103.5,7.5,496.8783293,271.4524042,13.26836324,2.486812365,0.002496198,0,277.1026787,22.43117527,159.0535011,5.566872539,286.43836324,83.64121190944778,1.524267177889718,0.4061338225080386,1.1181333553816795,0.09949026322879906,2469673.3943903595,0.06673598118066254,6.97006364786202,3.908667983206213
104.5,8.5,672.1759755,278.5376901,14.9902034,2.66016385,0.002241869,0,376.3024686,22.12628599,208.8159714,7.308558999,288.1602034,78.19067235275752,1.7042709475185112,0.3647542488745981,1.339516698643913,0.10972606908772811,2465608.1297726,0.06684601465262803,9.272863844621874,5.129350934310862
105.5,9.5,815.3059047,287.5061328,17.1231952,3.123576373,0.002185412,0,456.5233934,21.76568311,246.4692758,8.626424653,290.2931952,66.59033593605685,1.952909272283343,0.35556864051446946,1.5973406317688736,0.12363476753583029,2460572.1361327996,0.0669828267784313,11.575540508315733,6.298738663274214
106.5,10.5,916.5140484,298.6485389,19.70480134,3.428175514,0.002557855,0,516.3081048,21.37076516,269.2547254,9.423915387,292.87480134000003,60.67367296410834,2.295892227577573,0.41616547588424435,1.8797267516933287,0.14244295616827968,2454476.96403626,0.06714916439850653,13.673387396905833,7.305268775024457
107.5,11.5,968.9032387,300.5718651,20.1430795,3.66584469,0.002652204,0,533.7660248,20.97134543,272.2092271,9.527322949,293.3130795,56.73999244086906,2.3590718631537184,0.43151614919614145,1.927555713957577,0.1458648606054644,2453442.1893005,0.0671774855299968,14.215086497871996,7.452737231605065
108.5,12.5,968.9032387,305.7979288,21.32343934,3.499327267,0.002734413,0,523.2401196,20.57338954,270.9035352,9.481623732,294.49343934,59.439996356305365,2.536845986500275,0.44489163279742766,2.0919543537028473,0.1554283690708751,2450655.35971826,0.06725387823988688,14.512967725427433,7.464523459916658
109.5,13.5,916.5140484,314.1732304,23.18391939,4.556213212,0.002473383,0,480.7118558,20.22088417,239.5335435,8.383674021,296.35391939,45.65194610563365,2.840842566451946,0.40242180000000005,2.438420766451946,0.17157629479371023,2446262.76632021,0.06737464161233282,15.240177706977068,7.704246703574987
110.5,14.5,815.3059047,311.8734206,22.67678388,4.27549267,0.002336863,0,405.5960125,19.88095468,231.101076,8.08853766,295.84678388000003,48.649364191285116,2.75498105139895,0.38020986430868164,2.374771187090268,0.16704036736377448,2447460.11325932,0.06734168057633018,13.58389831937774,6.751521671631925
111.5,15.5,672.1759755,307.6068299,21.72847301,4.6073814,0.002378679,0,311.6429475,19.56360487,215.9476475,7.558167661,294.89847301000003,45.14494936321095,2.6004891113279984,0.38701336784565915,2.213475743482339,0.15882979779256223,2449699.07522339,0.06728013201188326,11.713869358669067,5.729137790795048
112.5,16.5,496.8783293,303.9731933,20.91303545,4.482960645,0.002317067,0,197.1321897,19.28221979,191.6251416,6.706879956,294.08303545,46.397908987220205,2.4737514063690327,0.3769890360128617,2.096762370356171,0.15204483861433604,2451624.32330255,0.06722729726730584,9.416393804739357,4.539224374304466
113.5,17.5,301.3592112,299.3204751,19.85815884,4.008179481,0.002505865,0,73.39199078,19.05908406,152.1113136,5.323895976,293.02815884,51.89388374098111,2.317828944326562,0.40770665273311896,1.9101222915934428,0.14363250029045874,2454114.88697876,0.06715907150268817,6.550292011881011,3.1210641517996676
114.5,18.5,98.9429265,289.2555458,17.53342932,3.872587422,0.002254985,0,-62.36603043,18.94700069,76.57795688,2.680228491,290.70342932,53.710859777718916,2.004211201458734,0.36688823472668813,1.6373229667320457,0.12647440411331462,2459603.57337548,0.06700920382231752,3.750966796745167,1.7767392621524443
115.5,19.5,0.0,283.8740662,16.2654672,4.037845817,0.002275861,0,-106.2848842,18.94696287,0.02586972,0.00090544,289.4354672,51.51261574285118,1.849348103755662,0.3702847800643087,1.4790633236913533,0.11787193311888562,2462597.2319408,0.06692774402273029,2.950776225438933,1.3977061895267553
116.5,20.5,0.0,277.5706846,14.75715536,3.34707185,0.00217462,0,-83.21248337,18.94692938,0.022947408,0.000803159,287.92715536000003,62.143870619329554,1.6788660447054586,0.3538127717041801,1.3250532730012785,0.10829039511970978,2466158.3561950396,0.06683110058865308,2.453946004286803,1.1623685411388809
117.5,21.5,0.0,275.0393327,14.14420358,3.543893986,0.002177311,0,-75.27336027,18.94689733,0.021968772,0.000768907,287.31420358,58.69250062831874,1.613626093102654,0.35425059999999997,1.2593754931026542,0.10459034729505146,2467605.53534762,0.06679190608445439,2.629797245611367,1.245662460282884
118.5,22.5,0.0,268.7905647,12.61277952,3.003884594,0.002102893,0,-78.59172189,18.94686932,0.019225431,0.00067289,285.78277952,69.2436721488775,1.4602522390984984,0.34214271961414794,1.1181095194843504,0.09581266176181939,2471221.22755328,0.06669418153776543,1.9163798254208593,0.907734952993336
119.5,23.5,0.0,268.2103855,12.46924154,3.209706855,0.002301648,0,-73.40313453,18.94684227,0.018567673,0.000649869,285.63924154,64.80342579447182,1.4465556443632828,0.3744803498392283,1.0720752945240544,0.09502309860192473,2471560.1207240596,0.06668503662461348,2.0421411296699468,0.9673031469234026
120.5,0.5,0.0,271.621884,13.30994083,2.408156979,0.002095711,0,-65.20061382,18.94681269,0.020297426,0.00071041,286.47994083000003,86.3731068256078,1.528408846167456,0.3409742012861737,1.1874346448812825,0.09972749463625713,2469575.2297003698,0.0667386339109074,1.686454582559334,0.7988234771485961
121.5,1.5,0.0,263.3663934,11.26164277,2.380904389,0.00223344,0,-74.72481813,18.94678896,0.01630464,0.000570662,284.43164277,87.36176091781735,1.3357198799033971,0.3633828424437299,0.9723370374596672,0.08859702168540701,2474411.26142003,0.06660819878253882,1.2161597278076757,0.5760580426105768
122.5,2.5,0.0,265.0896819,11.6931501,2.354367416,0.002373252,0,-66.44129635,18.94676474,0.016642162,0.000582476,284.86315010000004,88.34644864113257,1.3744359678124602,0.386130389710611,0.9883055781018493,0.09084931697203917,2473392.4726139,0.06663563465778609,1.3152918112050909,0.6230131127837838
123.5,3.5,0.0,262.7954242,11.11820646,2.210806258,0.00226592,0,-64.38731727,18.94674146,0.016003463,0.000560121,284.28820646,94.08332333388935,1.3230643171776408,0.3686673697749196,0.9543969474027212,0.08785896178467106,2474749.91454794,0.06659908389188683,1.197928780944099,0.5674211725010204
124.5,4.5,0.0,263.8170097,11.37468001,2.167354912,0.001960686,0,-64.00072885,18.94671626,0.017317741,0.000606121,284.54468001000004,95.96951512111183,1.3457681146111666,0.31900550353697754,1.0267626110741892,0.08918237891188796,2474144.3804963897,0.06661538367350689,1.3053767540850805,0.6183150743012453
125.5,5.5,64.50201188,263.0746238,11.1883749,2.249533715,0.002356199,0,-13.76283822,18.89603763,34.83570991,1.219249847,284.3583749,92.46360639675942,1.3292421381770776,0.38335585016077167,0.9458862880163059,0.08821935999241676,2474584.2468610997,0.06660354254638123,1.9665421578033524,0.9289963653708385
126.5,6.5,188.808435,262.8403108,6.681131419,2.228641709,0.001607142,21,71.89707066,18.83158431,44.49473859,1.557315851,279.851131419,93.33039005777667,0.9801325953907826,0.26148355369774917,0.7186490416930333,0.0674752192752147,2485225.8487197408,0.06631834980121533,2.754756099423347,1.2969105434944375
127.5,7.5,302.562988,266.4166982,7.9428801,2.362928368,0.001994842,5,147.8305021,18.73073616,69.53610742,2.43376376,281.11288010000004,88.02636712007175,1.0686025788850793,0.32456271768488754,0.7440398612001917,0.07281072516068823,2482246.8600839,0.06639793963314641,3.8817721357904476,1.817711242718264
128.5,8.5,548.4483118,274.8342577,10.24982062,2.547714212,0.002419187,0,322.811347,18.54783781,125.834074,4.404192592,283.41982062,81.64181014506977,1.2486713429558698,0.39360405852090036,0.8550672844349694,0.0835016133963446,2476800.17351618,0.06654395414404284,6.760847709751144,3.1349776694643547
129.5,9.5,432.5518222,279.6463381,11.58042163,2.639859055,0.002457353,0,183.2119554,18.36901373,122.8749266,4.300622432,284.75042163,78.79208536002692,1.3642276954803385,0.3998137035369774,0.9644139919433611,0.0902562631009764,2473658.62453157,0.0666284650339045,5.148790596103825,2.364455128818151
130.5,10.5,651.9515604,288.5735354,13.80686954,2.840292938,0.002724237,0,348.3094878,18.1077951,179.1090496,6.268816737,286.97686954,73.23188295727826,1.578679317634913,0.4432359877813505,1.1354433298535624,0.1026003129797476,2468401.98101606,0.06677035524925942,8.26324083147839,3.740726795959108
131.5,11.5,636.0778383,285.4546733,13.54298325,2.983372355,0.002671773,0,324.3073217,17.85859918,170.9086006,5.981801022,286.71298325000004,69.71975846441065,1.5518062408542925,0.43470004437299037,1.117106196481302,0.10106610620815377,2469025.01654675,0.06675350637027347,7.860306677980348,3.509351659848209
132.5,12.5,805.0018189,296.8543939,16.17316659,3.51437367,0.002670089,0,439.2754007,17.53769958,219.532331,7.683631587,289.34316659,59.18551057207301,1.8384960020756038,0.43442605594855305,1.4040699461270507,0.11726560891667297,2462815.1536810095,0.06692182193376477,10.775065471055072,4.724246529654876
133.5,13.5,736.7292445,299.9550918,17.19276552,3.730865747,0.002543365,0,379.5788875,17.22176813,215.9222849,7.557279973,290.36276552000004,55.75113501933255,1.9615275507780976,0.41380793890675244,1.5477196118713452,0.12411248871596792,2460407.88060728,0.06698729851643052,10.390421856487013,4.473535899632587
134.5,14.5,413.5475941,297.4597489,16.9956136,3.283271777,0.002428791,0,119.7559325,16.9850091,161.8427758,5.664497154,290.16561360000003,63.3514415276503,1.9371907773093795,0.39516663858520906,1.5420241387241704,0.1227627501013163,2460873.3562903996,0.06697462782841744,5.975746477774985,2.5374527076075264
135.5,15.5,380.3257786,289.9443666,15.66252175,3.22954547,0.002649113,0,131.2805127,16.77442649,144.1333177,5.044666119,288.83252175,64.40534803803212,1.7794601808614168,0.4310132405144695,1.3484469403469472,0.11395879915545902,2464020.7861482496,0.06688907743674437,5.666278222113512,2.3762141877182748
136.5,16.5,347.5399144,287.5276916,15.15600205,3.322107033,0.00244144,0,140.3351504,16.57690427,135.2597403,4.73409091,288.32600205,62.610866517496696,1.7225495175055725,0.39722464308681676,1.3253248744187558,0.11075727666476225,2465216.67915995,0.0668566291002789,5.81359705141303,2.4092860446407016
137.5,17.5,154.6028949,287.2147567,15.25511832,3.341171736,0.002617426,0,-6.595637722,16.45098026,86.22235797,3.017782529,288.42511832,62.25360934275543,1.7335585461018903,0.4258577350482315,1.3077008110536588,0.11137766750472555,2464982.66564648,0.0668629761447805,3.5133043422039787,1.4449325095242485
138.5,18.5,69.46250651,276.9561862,12.96786428,3.361028537,0.002487286,0,-60.92386564,16.38916279,42.42023348,1.484708172,286.13786428000003,61.88581790074816,1.4946253199989044,0.40468383151125403,1.0899414884876504,0.09778992529342308,2470382.8724349197,0.06671681503683999,2.3316894459079545,0.9553609476177591
139.5,19.5,0.0,271.4458741,11.78645671,3.241508782,0.002609064,0,-85.91587457,16.38913878,0.016491556,0.000577204,284.95645671,64.16764969295092,1.3829361646559892,0.42449722958199354,0.9584389350739957,0.09134270285299861,2473172.17570769,0.06664157020255027,1.6329858307780702,0.6690807851598847
140.5,20.5,0.0,271.4950395,11.67712436,3.04569969,0.002330719,0,-66.43790245,16.3891137,0.017234646,0.000603213,284.84712436,68.29301020154091,1.3729806568271654,0.37921022958199363,0.9937704272451717,0.09076480513343979,2473430.30938604,0.06663461531339,1.876525483790981,0.7688647378699474
141.5,21.5,0.0,272.3997679,11.81001943,2.842842396,0.002179788,0,-60.87679245,16.38908766,0.017888099,0.000626083,284.98001943,73.16620868348693,1.385090008914749,0.35465361028938913,1.03043639862536,0.0914676580381246,2473116.5441257698,0.06664306927301697,1.8897903736587371,0.77429850232293
142.5,22.5,0.0,268.8119191,10.96237255,2.695625266,0.002104153,0,-66.74587015,16.38906344,0.016646308,0.000582621,284.13237255,77.16206055177997,1.3094344376237963,0.34234772282958204,0.9670867147942143,0.08706305648043121,2475117.83840945,0.06658918400278326,1.6031877156649939,0.6568686294565567
143.5,23.5,0.0,264.1553679,10.0932691,2.686925022,0.002529563,0,-68.42460799,16.38904309,0.014005181,0.000490181,283.2632691,77.41191075185871,1.2356585009171195,0.411562340192926,0.8240961607241934,0.08273602590875952,2477169.7916548997,0.06653402513047395,1.2706148193524485,0.5206040256289961
144.5,0.5,0.0,264.1833772,10.02714341,2.588831256,0.002363139,0,-62.58798006,16.38902211,0.014441108,0.000505439,283.19714341,80.34513625325296,1.2301979342471117,0.3844849948553055,0.8457129393918061,0.08241445376374018,2477325.9144089897,0.06652983211122539,1.3460090344961426,0.5514942956654258
145.5,1.5,0.0,267.6598125,10.85117309,2.51657434,0.002426846,0,-57.17152771,16.38899951,0.015535404,0.000543739,284.02117309,82.65203880287518,1.2997840669755856,0.39485018520900317,0.9049338817665824,0.08649888272636978,2475380.38033451,0.06658212147102242,1.4531137847286857,0.5953770276473169
146.5,2.5,0.0,260.7878809,9.24046113,2.455204699,0.002359003,0,-67.00446195,16.38898032,0.013214371,0.000462503,282.41046113000004,84.71798709277398,1.1668439504290202,0.3838120636655949,0.7830318867634254,0.07866985054108283,2479183.2712720702,0.06647998922881196,1.0924734560145908,0.4476131492686379
147.5,3.5,0.0,263.0173675,9.680407469,2.366678334,0.00219498,0,-61.62705267,16.38895948,0.01435192,0.000502317,282.850407469,87.88689067366938,1.201910857387598,0.3571253633440515,0.8447854940435466,0.0807456633687426,2478144.5579656907,0.06650785428987063,1.2237204647132323,0.5013876277757984
148.5,4.5,0.0,265.3088499,10.28416949,2.2858985,0.002359934,0,-55.17050584,16.388938,0.014771149,0.00051699,283.45416949,90.99266655977945,1.2515425467459598,0.38396353826366564,0.8675790084822941,0.08367039655499198,2476719.07583411,0.06654613305907987,1.2622804639112966,0.5171859065413369
149.5,5.5,68.22331985,264.2079395,10.04851354,2.261541126,0.002398343,0,-7.505345264,16.34482426,30.35608451,1.062462958,283.21851354,91.97268075681238,1.2319603243616664,0.3902127196141479,0.8417476047475185,0.08251826080120606,2477275.45953206,0.06653118712989253,1.8901947218901176,0.7723725136618387
150.5,6.5,200.3200057,262.6204127,9.59819803,2.34088095,0.002214755,0,81.96579476,16.25473186,62.02207612,2.170772664,282.76819803,88.8554370951671,1.1952886250734827,0.3603427749196142,0.8349458501538685,0.08035425891893352,2478338.65445117,0.06650264558251692,3.2136236122323694,1.3059147528950446
151.5,7.5,365.836654,270.435418,11.51057185,2.450491612,0.002425695,0,192.4902684,16.09860613,107.2854206,3.754989722,284.68057185000004,84.88092715005791,1.3579358362474767,0.3946629163987138,0.9632729198487628,0.08989044800039053,2473823.53986215,0.06662402330426613,5.204389533255239,2.0945854310742655
152.5,8.5,394.7865051,273.9923123,12.36207463,2.567391138,0.002347378,0,175.4196135,15.92357473,120.1791374,4.20626981,285.53207463,81.01609331020445,1.4364033097667006,0.38192066495176846,1.0544826448149323,0.09443722153305581,2471813.14179857,0.06667821057480607,5.245923750408547,2.0883464716878093
153.5,9.5,472.6695744,276.1418585,12.92361967,2.65292054,0.002323557,0,213.756856,15.72335397,137.400794,4.809027789,286.09361967,78.40415755535595,1.490303956453372,0.37804496527331194,1.11225899118006,0.09754167387901853,2470487.33395913,0.06671399399821598,6.024581931551811,2.368165855776386
154.5,10.5,613.0195248,282.5051816,14.55746316,2.842340289,0.002615483,0,322.9753494,15.47144877,172.5991327,6.040969644,287.72746316,73.17913368957632,1.6573621531718572,0.42554160707395505,1.2318205460979021,0.10707293863124145,2466629.82947924,0.06681832644714847,8.176579595940181,3.1625883083103954
155.5,11.5,560.4065792,287.3570479,12.42680568,3.191559634,0.002358735,5,256.0771898,15.26655346,140.6754469,4.92364064,285.59680568,65.1718983358968,1.4425280213978033,0.3837684598070739,1.0587595615907295,0.09479073443338737,2471660.31178952,0.06668233348420302,6.6841644612725135,2.5511038520862233
156.5,12.5,738.1539117,292.4904817,13.4594633,3.428967266,0.002426063,4,399.3587607,15.01403266,173.2027684,6.062096893,286.6294633,60.65966335182857,1.5433849740030061,0.3947227903536978,1.1486621836493083,0.10058461513515321,2469222.2071486996,0.06674817547536037,9.132992862598291,3.428076328064941
157.5,13.5,485.482354,295.7153559,14.82052406,3.558872853,0.002550143,0,209.3631017,14.79343616,151.1091372,5.288819802,287.99052406000004,58.44547096552314,1.6857408653771258,0.4149107260450161,1.2708301393321095,0.10867918344667057,2466008.7426943397,0.06683515525185908,6.826551348267693,2.524703789089001
158.5,14.5,589.5271311,297.1778316,15.33022002,3.57699315,0.002431045,0,295.1764597,14.54434037,170.5479533,5.969178365,288.50022002000003,58.14939846893473,1.7419412630123867,0.39553336655948557,1.3464078964529012,0.11184970944971034,2464805.35053278,0.06686778618635837,8.353332254022309,3.037342688154994
159.5,15.5,507.7878496,296.5421152,15.71732499,3.179181062,0.002569482,0,244.736275,14.30934217,160.8361279,5.629264478,288.88732499,65.42565394785936,1.7857153685733056,0.4180572,1.3676581685733056,0.11430985416207233,2463891.3956986098,0.06689259009473761,7.480134745768482,2.6758951888726794
160.5,16.5,295.2909545,287.9457612,14.35403647,3.286258594,0.002688222,0,60.13668507,14.14897273,109.9025147,3.846588015,287.52403647,63.2938626253464,1.63570488878599,0.43737631254019294,1.198328576245797,0.10584469705443414,2467110.11989433,0.06680531843364873,4.252695536911848,1.5042818295189613
161.5,17.5,174.1045306,285.2569004,13.6612426,3.195221747,0.002337968,0,-0.023275389,14.03319981,79.392756,2.77874646,286.8312426,65.09720340858709,1.5637992251943365,0.38038964887459814,1.1834095763197383,0.10175122245111001,2468745.8062214,0.06676105606136962,3.298781553941825,1.157311516900198
162.5,18.5,55.2484382,276.8207846,12.09340972,3.462385458,0.002583563,0,-55.52752543,13.98864845,30.59747189,1.070911516,285.26340972,60.074189463627306,1.4112262129694217,0.4203481922829582,0.9908780206864636,0.09298194849540406,2472447.4596510795,0.06666110397091206,2.269529883057044,0.7936913920213648
163.5,19.5,0.0,273.1122796,11.24966989,3.151852861,0.002497155,0,-80.16796486,13.98862509,0.016053918,0.000561887,284.41966989,65.99292834184115,1.3346594441971766,0.4062895273311897,0.9283699168659869,0.08853521303841545,2474439.5293897097,0.06660743785121631,1.6168207556691216,0.5654274847196459
164.5,20.5,0.0,275.0614007,11.70213213,2.903916972,0.002554514,0,-60.94694098,13.98860087,0.016644194,0.000582547,284.87213213,71.62739224487717,1.3752522260029718,0.4156218919614148,0.9596303340415571,0.09089671307801091,2473371.2660410698,0.06663620598868931,1.753231675152913,0.6131314534088899
165.5,21.5,0.0,269.8005314,10.34988878,2.76879245,0.002225502,0,-63.09432789,13.98857844,0.015430294,0.00054006,283.51988878000003,75.1230017258968,1.2570521679051903,0.3620913221864952,0.894960845718695,0.08399413866206487,2476563.91259042,0.06655030234936468,1.571579898407955,0.5496042170901727
166.5,22.5,0.0,267.2856563,9.7684268,2.682997874,0.002174268,0,-64.63643728,13.98855709,0.014696056,0.000514362,282.9384268,77.52521983548915,1.2090368425798934,0.35375550096463027,0.8552813416152631,0.08116653184985391,2477936.7443251996,0.06651343201067117,1.4320680648474908,0.5008141470471237
167.5,23.5,0.0,265.1763212,9.445276909,2.727007559,0.00236123,0,-60.83927221,13.98853714,0.013735814,0.000480753,282.61527690900004,76.27408267114377,1.1830556616414232,0.3841743987138264,0.7988812629275968,0.07963049870833465,2478699.701217851,0.0664929588241123,1.3864393411565854,0.4848564554031506
168.5,0.5,0.0,265.0182427,9.283225826,2.614156062,0.002184872,0,-59.08805018,13.98851677,0.014026912,0.000490942,282.453225826,79.56678754705501,1.1702126529833323,0.35548078199356914,0.8147318709897632,0.07886960834070866,2479082.3038248136,0.06648269680927256,1.3904754936011918,0.48626724401285754
169.5,1.5,0.0,265.4124913,9.421261691,2.512837821,0.00225538,0,-58.20151613,13.98849646,0.013980011,0.0004893,282.591261691,82.77494005451774,1.1811445971032979,0.3669525016077171,0.8141920954955808,0.07951734430475817,2478756.4011475486,0.0664914378412158,1.320089948081129,0.4616518391403614
170.5,2.5,0.0,262.1590286,8.871483595,2.450345352,0.002488786,0,-61.03506174,13.98847843,0.012424738,0.000434866,282.04148359500005,84.885993654008,1.1381310011946848,0.4049278829581994,0.7332031182364853,0.07696419320745475,2480054.427232205,0.06645663714499862,1.0708403052542363,0.37448566280058754
171.5,3.5,0.0,265.1269203,9.277005708,2.39982929,0.002145229,0,-56.13620645,13.98845799,0.014073186,0.000492562,282.447005708,86.67283163295336,1.169722144696245,0.3490308276527331,0.8206913170435118,0.07884052671445024,2479096.9895234117,0.06648230297843358,1.296525184992127,0.45340970208098375
172.5,4.5,0.0,264.1442252,9.277923536,2.315201159,0.002445617,0,-56.68593313,13.98843897,0.013100133,0.000458505,282.447923536,89.84100547437572,1.1697945117278037,0.3979042450160772,0.7718902667117264,0.07884481736432242,2479094.8225315036,0.06648236109102018,1.1071730300626852,0.3871905590065462
173.5,5.5,63.12128029,266.4275769,9.678636463,2.34824248,0.002305942,0,-6.916743708,13.95042214,26.16982283,0.915943799,282.848636463,88.57688325270395,1.2017678578482291,0.3751789877813505,0.8265888700668786,0.08073721437578091,2478148.739310857,0.06650774207211281,1.9389707863998547,0.6762365246851436
174.5,6.5,228.3282052,263.0311673,9.101830643,2.346780882,0.002547451,0,107.0676617,13.86733965,57.22330402,2.002815641,282.27183064300004,88.63204979867396,1.15598218963322,0.4144727350482315,0.7415094545849885,0.07802526220229579,2479510.577851877,0.06647121357038385,3.336313031345831,1.1566446496098433
175.5,7.5,391.6241989,274.5852822,11.56828656,2.485296793,0.002412368,0,213.0245709,13.7125229,106.380063,3.723302206,284.73828656,83.69221759986394,1.3631327699256814,0.3924946006430868,0.9706381692825947,0.09019261878576731,2473687.2754318397,0.06662769332540044,5.543397246224527,1.900349042066269
176.5,8.5,464.0176434,276.6824419,12.14455009,2.601517998,0.002383891,0,222.6349958,13.53537498,121.6576491,4.258017719,285.31455009,79.95331962335324,1.4159885853158864,0.3878613652733119,1.0281272200425746,0.0932574780687714,2472326.7172375103,0.06666435953682433,5.898026810904616,1.9958001131921885
177.5,9.5,537.6867032,282.33102,13.4505858,2.710509829,0.002264613,0,256.196039,13.32410308,144.9115859,5.071905506,286.6205858,76.73833083893975,1.5424922235065708,0.3684547196141479,1.174037503892423,0.10053355144583202,2469243.1669262,0.06674760889409964,6.875050459560798,2.2900970250847363
178.5,10.5,757.4199356,283.4572642,11.34647476,3.165842465,0.002065811,12,416.1184078,13.11275315,145.2567491,5.083986218,284.51647476,65.70131088313644,1.3432546630844566,0.3361094424437299,1.0071452206407268,0.08903601179586412,2474210.97309164,0.0666135907418084,8.671867206609221,2.842801350746169
179.5,11.5,650.3427946,291.7075317,13.37894047,3.429380401,0.002487004,6,318.6198291,12.89162084,151.6852421,5.308983472,286.54894047,60.652355725642934,1.5353039065161511,0.4046379498392283,1.1306659566769228,0.10012225171544423,2469412.32155033,0.06674303668613116,7.911173111074268,2.5496961036893167
180.5,12.5,749.9994617,299.5776857,14.8316566,3.322525393,0.002490342,3,404.2089467,12.62980936,179.3395883,6.276885589,288.0016566,62.60298279080752,1.6869511720690382,0.405181045659164,1.2817701264098742,0.10874760768868444,2465982.4587674,0.06683586762121572,9.71320665776838,3.0668987090474347
181.5,13.5,518.6931831,293.2926062,14.39671109,3.431725994,0.002553515,0,214.3893304,12.42339848,141.4493266,4.950726431,287.56671109,60.61089969410886,1.6402274343033212,0.4154593536977492,1.224768080605572,0.10610135843831739,2467009.36511651,0.0668080468201361,6.707685841847747,2.0833063522982203
182.5,14.5,677.0931681,301.042741,16.42277507,3.709922559,0.002806363,0,357.5050519,12.16550497,176.3866785,6.173533747,289.59277507,56.06586032244993,1.867972722083979,0.4565979672025724,1.4113747548814066,0.11891142357786004,2462225.8280597297,0.06693783945085797,9.597197553676798,2.918868863433173
183.5,15.5,464.9545312,294.5593394,15.5006543,3.619086159,0.002642615,0,197.2677323,11.96180667,139.4429749,4.880504121,288.6706543,57.473072168437426,1.761096788150771,0.42995600964630226,1.3311407785044689,0.11292726025266706,2464402.9551977,0.06687870456525893,6.850373709303361,2.0485711481984397
184.5,16.5,336.2734722,289.8301757,14.68379881,3.587438999,0.002500108,0,94.45341662,11.79751947,112.5518566,3.939314982,287.85379881,57.98007995619719,1.6709383673254588,0.40676998327974273,1.264168384045716,0.10784180480663665,2466331.55100959,0.06682640746454009,5.119880546020318,1.5100472606437232
