Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,ra,e,esat(T),D,Tk,gR,gD,gT,gSM,SM,gs,rs,LW_up,Rn,LH,delta,psy_const,Cinterim,Cactual,Cfinal,Dcanopy,lambdaEi (C=Cactual),lambdaET,lambdaE,H,Ts
53.5,5.5,98.94292650391611,268.074486960634,12.435586191483255,2.2453594917737276,0.0020143520646349433,0,16.192189469010252,0.32773702402099075,1.4433605781589256,1.115623554137935,285.60558619148327,0.3971711697387962,0.6811512712560538,0.8633066110710428,0.9556578101112304,31.08074450380965,3.3479581963726806,298.689512038544,-318.92485368104565,36.21940860303451,2471639.581001908,0.09483877374968894,0.06668289277986392,0.0,0.0,0.0,0.0,531.490942590259,64.15853923937395,595.6494818296329,-559.4300732265984,278.33554570933865
54.5,6.5,301.35921120210173,267.9357275612061,12.401209153201679,2.260071552614055,0.002247545613063168,0,16.086785515613002,0.36567783929580805,1.4401033978095383,1.0744255585137303,285.5712091532017,0.7213013052566533,0.6920847688712481,0.8620326663863154,0.9552414973242355,30.900204228575177,6.166009264845016,162.17945141623707,-320.68109236930366,212.45074104975197,2471720.7451892905,0.09465081075405135,0.0666807031058017,0.0,0.0,0.0,0.0,515.8250241034538,123.95698434423205,639.7820084476858,-427.33126739793386,280.0540007945908
55.5,7.5,496.87832926664043,276.95175650995805,14.60767406755427,2.49193905613823,0.002157301727100465,0,14.589958059882823,0.35099507199769625,1.6627462618000952,1.311751189802399,287.7776740675543,0.8556070264768257,0.6299855172256756,0.9318182796382629,0.9544260875177811,30.623873362061364,7.190675565641075,139.0689916227428,-327.3109072004464,386.8937790641552,2466511.2815265046,0.1073779573831356,0.0668215379369417,0.0,0.0,0.0,0.0,643.0801252097837,189.32588880286525,832.4060140126489,-445.51223494849376,282.56093490988593
56.5,8.5,672.1759755206294,285.4967635568821,16.64968522388355,2.675134421613198,0.002352553856774757,0,13.59082594994089,0.38276278184180934,1.8951274288457813,1.512364647003972,289.81968522388354,0.924826174148243,0.579161743054422,0.9747139948120384,0.9531491784269566,30.27242175983519,7.464303981255738,133.9709640056443,-337.35212024261955,539.6595017724164,2461690.093186411,0.12042454489779113,0.06695240705830689,0.0,0.0,0.0,0.0,739.9613784744605,240.32359095407273,980.2849694285333,-440.6254676561168,285.0134957359859
57.5,9.5,815.3059047139755,285.3265165499953,16.609451607053543,2.8367384928688355,0.0022030475518719913,0,12.81658017058601,0.3584379618158288,1.8902875346555352,1.5318495728397064,289.77945160705355,0.9636180397595431,0.5743068803005849,0.974070170121725,0.9514733221733853,29.888409063703527,7.69355494365653,129.9789248693827,-349.40299459624373,653.3927181020499,2461785.084755746,0.1201550668788583,0.06694982360199439,0.0,0.0,0.0,0.0,795.927259597503,262.59909102604576,1058.5263506235488,-405.13363252149884,285.61214072894654
58.5,10.5,916.5140484190015,297.7971779755203,19.51012124625015,3.158289178444259,0.0026710642342164144,0,11.511702780411637,0.4345847274963041,2.268306306274572,1.8337215787782677,292.68012124625017,0.9850452483425146,0.500935637056136,0.9997441939572487,0.9495735935882877,29.459221601579085,7.026626802842595,142.31579790112858,-356.9395457354182,747.3899948488233,2454936.6037376034,0.14094490540642038,0.06713659200791094,0.0,0.0,0.0,0.0,953.8386579911167,292.67444739848327,1246.5131053896,-499.1231105407767,288.0687223591163
59.5,11.5,968.9032386939596,302.6545605543676,20.615308296292266,3.395745487015724,0.002740797583566191,0,10.70671711288721,0.44593041070240924,2.4288420351427473,1.9829116244403382,293.78530829629227,0.9946793266924668,0.465952962993288,0.9984582271994362,0.947362240636759,29.021781424746393,6.576009005810932,152.0679182641544,-364.68333000002474,790.6060806050273,2452327.2571124537,0.14962941725002327,0.06720802726977163,0.0,0.0,0.0,0.0,1064.2099302146441,297.985130278584,1362.195060493228,-571.5889798882008,288.8736785781511
60.5,12.5,968.9032386939596,305.38925105790725,21.231682974752307,3.793873037256316,0.0025872752341493436,0,9.58315841352823,0.42095217635998966,2.522618831568534,2.1016666552085446,294.4016829747523,0.9946793266924668,0.4387113887136708,0.9950882120957238,0.9450085489054655,28.59612904444242,6.155319185099247,162.461112076981,-373.0109525481434,785.0131485604484,2450871.99649661,0.1546664227163679,0.06724793355426713,0.0,0.0,0.0,0.0,1231.3579664514737,289.7831942025363,1521.14116065401,-736.1280120935617,288.7399751339765
61.5,13.5,916.5140484190015,313.5318734009459,23.042773243408593,3.568117701843538,0.0025008982365817647,0,10.189486265561268,0.406898555533882,2.8167141431005924,2.4098155875667104,296.2127732434086,0.9850452483425146,0.37052362677253015,0.9741952202160944,0.942617293552035,28.196591907132152,5.027415079515863,198.90937672413145,-374.7456700334215,745.3185659762457,2446596.012372312,0.17030353980152346,0.06736546464432684,0.0,0.0,0.0,0.0,1239.8625169403058,271.52943526054304,1511.391952200849,-766.0733862246032,289.9479603256905
62.5,14.5,815.3059047139755,310.0711596557123,22.277399994209162,4.418511329224515,0.0024768513273818044,0,8.228401741638573,0.402986100210673,2.688966178497105,2.285980078286432,295.44739999420915,0.9636180397595431,0.39749250941419184,0.9850255831708626,0.9402782252387447,27.82035395722384,5.32143815117567,187.91912479130647,-377.55110781588894,649.9892479881216,2448403.058613672,0.16353982836736597,0.06731574549810428,0.0,0.0,0.0,0.0,1499.4470906479016,255.8839298116805,1755.331020459582,-1105.3417724714604,288.1478260283587
63.5,15.5,672.1759755206294,309.7701342822326,22.21052271650924,4.757052491266888,0.0024435554218028284,0,7.642817981005327,0.3975688242547367,2.6780480308750323,2.2804792066202957,295.38052271650923,0.924826174148243,0.3987040063922924,0.9858327789904588,0.9379884607130587,27.475903033064284,5.114494563504992,195.52274180436208,-376.0201885990802,525.2648041413063,2448560.955866322,0.16295975797545412,0.06731140459278649,0.0,0.0,0.0,0.0,1614.535517152267,234.28030114143323,1848.8158182937002,-1323.551014152394,287.26195074583393
64.5,16.5,496.87832926664043,306.61024802912254,21.505548587233932,4.617397152577954,0.0025045565094923617,0,7.873978589115299,0.40749376006531673,2.5652904786486443,2.1577967185833278,294.67554858723395,0.8556070264768257,0.426022054290769,0.9929813423295458,0.93581525422744,27.167283757205936,5.0807624756498075,196.8208521442649,-369.0641021089673,374.7990756747988,2450225.399785541,0.15695000621546046,0.06726567979617049,0.0,0.0,0.0,0.0,1522.8771251142743,210.05188571431802,1732.9290108285923,-1358.1299351537934,286.09290664738086
65.5,17.5,301.35921120210173,302.19121137441846,20.51046013782469,4.579395833377743,0.0024482511668393638,0,7.93931942983487,0.3983328265018386,2.4131972346536172,2.014864408151779,293.6804601378247,0.7213013052566533,0.4585705197789035,0.998842435002079,0.9338035057057529,26.918582105879878,4.627714879878103,216.0893715272149,-363.824129608754,203.563187623514,2452574.803614596,0.1487865607574233,0.06720124374086885,0.0,0.0,0.0,0.0,1464.0229221674517,169.43316768323166,1633.4560898506834,-1429.8929022271693,284.5693304327427
66.5,18.5,98.94292650391611,294.2108597905655,18.685427992810574,3.7594745955475357,0.0023422794620276254,0,9.670842399068167,0.38109112790545935,2.154637596134191,1.7735464682287316,291.8554279928106,0.3971711697387962,0.515285108678145,0.9967248873008959,0.9321365450890837,26.789646868567406,2.852143709925512,350.61346892163317,-357.04404447289477,24.23659064111692,2456883.704508974,0.1347459436340562,0.06708338570032467,0.0,0.0,0.0,0.0,1132.1619258648655,87.9941343027812,1220.1560601676467,-1195.9194695265298,282.57321167344344
67.5,19.5,0.0,280.6987996248313,15.508845081571225,3.7261586267129028,0.0024467320076731287,0,9.75731039902453,0.39808565784006533,1.7620220022515374,1.363936344411472,288.67884508157124,0.0,0.616617666946202,0.9533190504273473,0.9312558807900047,26.78961137759785,0.0001,1000000.0,-348.3275793306468,-67.62877970581553,2464383.6167624104,0.11297926678216459,0.06687922937377158,0.0,0.0,0.0,0.0,968.3839437970739,0.024295378864464003,968.4082391759384,-1036.037018881754,280.5656701940446
68.5,20.5,0.0,279.46766715232815,15.213755922750888,3.2332063040515204,0.0022521357133047245,0,11.244963326739022,0.36642465303285876,1.728956870226639,1.3625322171937801,288.3837559227509,0.0,0.6169759961364385,0.946725726548156,0.9312556368100275,26.789575910338655,0.0001,1000000.0,-338.5960230125851,-59.12835586025693,2465080.322266385,0.11111841305484114,0.06686032730117564,0.0,0.0,0.0,0.0,848.2720639526204,0.024286011867552734,848.296349964488,-907.4247058247449,280.19431817543654
69.5,21.5,0.0,270.7066590520543,13.085181821436354,3.241539695610614,0.002470150096201909,0,11.216054631714787,0.40189580343349385,1.5061370021639058,1.104241198730412,286.2551818214364,0.0,0.6841655758642615,0.8862685693452949,0.9312553929921804,26.789547358294733,0.0001,1000000.0,-332.88628044338196,-62.17962139132766,2470105.8857195885,0.09845078562797381,0.06672429636448722,0.0,0.0,0.0,0.0,742.6665373477713,0.01959071437262443,742.6861280621439,-804.8657494534716,279.01000471964085
70.5,22.5,0.0,274.33235656137043,13.972258002205361,3.459172445856794,0.002422984839255018,0,10.510400069932194,0.3942219706312023,1.5957291765343444,1.2015072059031422,287.1422580022054,0.0,0.6585660595386417,0.9142171467181828,0.9312551967119964,26.789515964410427,0.0001,1000000.0,-329.21563257115906,-54.88327600978863,2468011.498856793,0.10357192661615833,0.06678091947576517,0.0,0.0,0.0,0.0,836.1270917186439,0.021522352073277844,836.1486140707171,-891.0318900805057,279.6260647423767
71.5,23.5,0.0,269.96337109596044,12.902226986097729,3.1318871756089495,0.0020105106997727468,0,11.60874714772304,0.32711203025241475,1.4882184733043886,1.161106443051974,286.07222698609775,0.0,0.6691555172528834,0.8800149026696192,0.9312549808950175,26.789485795621164,0.0001,1000000.0,-327.87306760749505,-57.909696511534605,2470537.842085823,0.09742183451959216,0.06671263008514262,0.0,0.0,0.0,0.0,759.2791200730135,0.020703648756856874,759.2998237217703,-817.2095202333048,278.45837881147315
72.5,0.5,0.0,270.6615497283964,13.074089240809876,2.4257701426999523,0.002163855958740475,0,14.987935450625198,0.35206145180793585,1.5050452308255768,1.152983779017641,286.2440892408099,0.0,0.6712920401404624,0.8858941745346486,0.9312547734993052,26.789456218921536,0.0001,1000000.0,-326.58614485672865,-55.92459512833227,2470132.0753024477,0.09838813784512086,0.06672358891993159,0.0,0.0,0.0,0.0,580.5211150955789,0.02029398734224883,580.5414090829212,-636.4660042112534,278.5880796519403
73.5,1.5,0.0,269.2539222641866,12.72724867408195,2.3804149381566377,0.0024108894741035106,0,15.273507880519087,0.39225404305349726,1.471256525984054,1.0790024829305567,285.897248674082,0.0,0.6908669185455548,0.8738773090054249,0.931254570173313,26.789428620754123,0.0001,1000000.0,-324.1548266624619,-54.900904398275316,2470950.9658804922,0.09644632247469508,0.06670147625195301,0.0,0.0,0.0,0.0,539.5317279500675,0.018942699562512873,539.5506706496301,-594.4515750479054,278.6103837585681
74.5,2.5,0.0,268.8878222322496,12.636818547570414,2.2952107098494414,0.002017928253494188,0,15.840500465086139,0.32831887339808974,1.4625571740892314,1.1342383006911416,285.8068185475704,0.0,0.6762322756201593,0.870645351481057,0.9312543804482631,26.78939959936417,0.0001,1000000.0,-324.5086861518152,-55.62086391956558,2471164.4714091863,0.09594543843985243,0.06669571332758412,0.0,0.0,0.0,0.0,548.5541757895631,0.019921285488623906,548.5740970750518,-604.1949609946173,278.1255766751333
75.5,3.5,0.0,262.1924706007945,10.96648120389908,2.19146023253813,0.0020006578087643704,0,16.590438547329725,0.3255089553809555,1.3097922074634825,0.984283252082527,284.1364812038991,0.0,0.7162324984969372,0.8035950863779155,0.9312541809386303,26.78937474509832,0.0001,1000000.0,-323.43406068277113,-61.24159008197665,2475108.137877594,0.08708396181747656,0.06658944498148182,0.0,0.0,0.0,0.0,481.03653972250646,0.017088054350560145,481.053627776857,-542.2952178588337,276.91578482078387
76.5,4.5,0.0,266.04282607321755,11.93091217873374,2.2135114177891833,0.0022325229780664514,0,16.425163215626775,0.3632336420905545,1.3961871009180562,1.0329534588275018,285.1009121787338,0.0,0.7031561522539272,0.8440110289798092,0.9312540100757317,26.789348400996104,0.0001,1000000.0,-319.5217691591589,-53.47894308594135,2472831.1163460095,0.09211105603092157,0.06665076158292575,0.0,0.0,0.0,0.0,493.5595446019538,0.01809569880347988,493.5776403007573,-547.0565833866987,277.8893826557764
77.5,5.5,98.94292650391611,264.9316644440777,11.653670673181065,2.2593023141135813,0.002170716344443497,0,16.092262682032988,0.3531776431795529,1.3708532480224696,1.0176756048429167,284.8236706731811,0.3971711697387962,0.7072511984103801,0.8328690968485023,0.9312538289703546,26.70577042412929,3.2680409258371332,305.99371999720057,-318.9750364253338,33.02640334219004,2473485.6835406194,0.09064124273845035,0.06663312355804521,0.0,0.0,0.0,0.0,501.01284865484666,57.42470256648727,558.4375512213339,-525.4111478791439,278.03785842128525
78.5,6.5,301.35921120210173,264.9578475160948,11.660213530461613,2.2593896378584306,0.0023392376860066496,0,16.09164072793665,0.38059622801265747,1.3714464382020757,0.9908502101894182,284.8302135304616,0.7213013052566533,0.7144628841134644,0.8331364726053684,0.9306768546223206,26.541658715938084,5.993806386407928,166.83888926871015,-321.55753394789326,208.59641942605106,2473470.23585458,0.09067569842164724,0.06663353970518845,0.0,0.0,0.0,0.0,487.7171274765234,112.75706265727821,600.4741901338016,-391.8777707077505,279.7692128037352
79.5,7.5,496.87832926664043,273.8096329543133,13.844911143689524,2.4880843750347448,0.0022867356086020774,0,14.612561648490338,0.3720540893738428,1.582586797560546,1.2105327081867032,287.0149111436895,0.8556070264768257,0.656208857900889,0.9104467784551702,0.9295297940829534,26.284729814058597,7.127308679026221,140.30541471323315,-325.9476441267282,385.11491858222865,2468312.164789749,0.10282310804075684,0.06677278486955765,0.0,0.0,0.0,0.0,608.6244541406511,176.1613149986697,784.7857691393208,-399.67085055709214,282.32770262446377
80.5,8.5,672.1759755206294,281.0032625877028,15.581671813722693,2.7292727578848806,0.002115190374485631,0,13.321235926971537,0.3441435143053792,1.7702671176666902,1.426123603361311,288.75167181372274,0.924826174148243,0.6008227958772983,0.9548792690542054,0.9276957507744585,25.95489820854137,7.383321937497806,135.44038963292155,-336.1131256159848,536.4049954298719,2464211.672847801,0.11344256787634172,0.0668838959682169,0.0,0.0,0.0,0.0,739.7206426104846,225.7708034415779,965.4914460520624,-429.08645062219057,284.16418568477707
81.5,9.5,815.3059047139755,287.88562091428776,17.212343157247236,2.872552247392403,0.0025398744903183212,0,12.656788523113748,0.41324002961449213,1.9639588000187385,1.5507187704042464,290.38234315724725,0.9636180397595431,0.5696191828786935,0.9828696816339741,0.925271162626491,25.572856480090685,7.487653745799058,133.55318420821064,-346.7279471759704,658.6268698866156,2460361.657805739,0.12424720515555815,0.06698855700645587,0.0,0.0,0.0,0.0,798.2794800820441,261.1002278783048,1059.379707960349,-400.7528380737333,286.3114887189798
82.5,10.5,916.5140484190015,300.48861722106966,20.12415299065372,3.1484611774968387,0.002479222469234686,0,11.547636850884203,0.40337188727741197,2.356312447433995,1.9529405601565832,293.29415299065374,0.9850452483425146,0.4729128078305185,0.9997836850452236,0.9223609724604387,25.151911883867303,6.4437024750124845,155.19028134489753,-356.5924310028139,750.428548826977,2453486.874789066,0.14571566634415498,0.06717626202283547,0.0,0.0,0.0,0.0,989.8087039548784,286.8839005131803,1276.6926044680588,-526.2640556410818,288.4168215496175
83.5,11.5,968.9032386939596,303.62684935750957,20.83493021390519,3.489520944743366,0.002466463780903869,0,10.418990713212251,0.4012960363785716,2.4619002982353333,2.0606042618567617,294.0049302139052,0.9946793266924668,0.4480702001656369,0.9974752881629512,0.9190230381514306,24.72937971369614,6.128426128973431,163.17403179134175,-367.3432027407578,788.9184966674362,2451808.7297649696,0.15140801387399794,0.06722224093973973,0.0,0.0,0.0,0.0,1127.1280000657348,287.7689065089422,1414.896906574677,-625.9784099072407,288.7704875301799
84.5,12.5,968.9032386939596,304.8519333952588,21.110904123630238,3.537424193546006,0.002319588836429427,0,10.27789835982189,0.3773993412325692,2.5039979535178256,2.1265986122852563,294.28090412363025,0.9946793266924668,0.4330602375261243,0.9958982115651674,0.9155281865893832,24.312113278237653,5.891275499659885,169.74252860144327,-373.6411961448815,783.8455873010618,2451157.1553641087,0.1536682878780381,0.06724011016989863,0.0,0.0,0.0,0.0,1167.0340786121342,284.1071136020415,1451.1411922141756,-667.2956049131138,288.77652896552075
85.5,13.5,916.5140484190015,308.41977336638456,21.909918741487026,3.8218934618123406,0.0027540917924674686,0,9.512898954436094,0.44809339131464276,2.6294491969691514,2.1813558056545084,295.07991874148706,0.9850452483425146,0.42073171753045585,0.9891848450720272,0.9119288902810706,23.912894566762102,5.6077819875486945,178.3236228192112,-374.57264752537753,740.3794884497283,2449270.681851349,0.1603738320412229,0.06729189974455467,0.0,0.0,0.0,0.0,1254.9618320995273,271.60963490653853,1526.5714670060659,-786.1919785563375,289.0774910728905
86.5,14.5,815.3059047139755,311.9739496511507,22.699010260707965,4.556799472471323,0.0026741170732811417,0,7.978689107669432,0.43508142735699606,2.7586960943062344,2.323614666949238,295.86901026070797,0.9636180397595431,0.38923481453535463,0.979421950309881,0.9083418015390747,23.551260169850387,5.005264041834553,199.78965977456713,-375.3703317029691,654.07281409648,2447407.6367744682,0.167237021675294,0.06734312449381559,0.0,0.0,0.0,0.0,1546.8773144234942,245.85188464501596,1792.7291990685103,-1138.6563849720303,288.5776312800142
87.5,15.5,672.1759755206294,312.2289505777101,22.75536536749383,4.033005263695143,0.00231449877751045,0,9.014936490196714,0.3765711837364269,2.768135216996546,2.3915640332601193,295.92536536749384,0.924826174148243,0.3744618337676281,0.9786055936666691,0.9049664617037305,23.21949334078735,4.600437231931293,217.37064317692986,-374.8548617530512,528.8889472828128,2447274.582367347,0.16773651586223096,0.06734678583184761,0.0,0.0,0.0,0.0,1406.0867543175095,225.5345911218308,1631.6213454393403,-1102.7323981565276,287.94692048827056
88.5,16.5,496.87832926664043,306.55957356414194,21.494198755234592,4.17850814798708,0.0024851973502019323,0,8.701020801970968,0.4043440061743337,2.563509588442475,2.1591655822681415,294.6641987552346,0.8556070264768257,0.4257140904650557,0.9930761062576888,0.9017606795725056,22.920191249353476,4.892799884926556,204.38195379311136,-371.92984348943986,371.88265982934564,2450252.196738891,0.15685480484012207,0.06726494415137198,0.0,0.0,0.0,0.0,1379.5904242959996,203.71266861788757,1583.3030929138872,-1211.4204330845416,286.2045848031152
89.5,17.5,301.35921120210173,294.35449295295257,18.718601741320064,4.0772614501373265,0.0022511691525933307,0,8.917084852534098,0.3662673926727413,2.159111870644632,1.7928444779718908,291.8886017413201,0.7213013052566533,0.5106682803843212,0.9969119847765081,0.8987759116153393,22.684735093028895,4.950568810876764,201.99699028582867,-365.86149816058463,193.68910065021748,2456805.3812887436,0.1349907643858695,0.06708552432588778,0.0,0.0,0.0,0.0,1239.7066141549174,160.68609775438728,1400.3927119093046,-1206.7036112590872,283.25267489322613
90.5,18.5,98.94292650391611,294.5110800073575,18.754753512300177,4.255060739216054,0.0025069282216037894,0,8.544481159049019,0.4078796399136712,2.1639970587044317,1.7561174187907604,291.9247535123002,0.3971711697387962,0.5194669718142627,0.997109612476723,0.89636424749635,22.559541009769045,2.7660138084175565,361.5310946593222,-354.07986531517065,27.50099001563305,2456720.0269574593,0.13525799172693226,0.06708785509211465,0.0,0.0,0.0,0.0,1265.575666967935,85.43522544473645,1351.0108924126714,-1323.5099023970383,282.8486731064813
91.5,19.5,0.0,280.35766365132486,15.427175850569586,4.038791964516552,0.0024762562588246237,0,9.002020068442116,0.40288928198239854,1.7528158397216105,1.3499265577392119,288.5971758505696,0.0,0.6201962792885651,0.9515378487729815,0.8950586334891198,22.559505717660805,0.0001,1000000.0,-345.75205079401377,-65.39438714268891,2464576.437816805,0.11246162504339005,0.06687399694383875,0.0,0.0,0.0,0.0,1041.881095802769,0.024161138446334315,1041.9052569412154,-1107.2996440839042,280.5971649212507
92.5,20.5,0.0,275.89235452764484,14.351228643742491,3.410725378613758,0.002271318073547862,0,10.659693256106618,0.36954564154830166,1.6354077065490555,1.265862065000754,287.5212286437425,0.0,0.6418260746293201,0.9249576610646314,0.8950582631282598,22.559472830816855,0.0001,1000000.0,-339.341510617694,-63.449156090049144,2467116.7491721236,0.1058278282445305,0.06680513892410013,0.0,0.0,0.0,0.0,857.1019818714743,0.022537689872000034,857.1245195613463,-920.5736756513954,279.64553702335195
93.5,21.5,0.0,270.2557157075816,12.974230471162244,3.4195053932649015,0.0024387983706968654,0,10.632323139027797,0.3967948474510013,1.495248009174264,1.0984531617232627,286.14423047116225,0.0,0.6857002669724551,0.8824960604186494,0.8950579180074398,22.55944433166202,0.0001,1000000.0,-331.6645322810925,-61.408816573510876,2470367.841857586,0.09782568947864825,0.06671722096515191,0.0,0.0,0.0,0.0,782.3277905289542,0.01955649878236894,782.3473470277365,-843.7561636012474,278.94426242811625
94.5,22.5,0.0,272.01741536651406,13.406898841307703,3.348129403370125,0.0020808664159105528,0,10.858984805140633,0.3385589731352861,1.5381055193085498,1.1995465461732637,286.5768988413077,0.0,0.6590785367370959,0.8968594287630139,0.8950576189309494,22.55941301217084,0.0001,1000000.0,-327.76516236771675,-55.7477470012027,2469346.3118356722,0.10028258376300404,0.06674482083798786,0.0,0.0,0.0,0.0,824.0521621603383,0.021482963900418713,824.0736451242387,-879.8213921254414,278.9091269263422
95.5,23.5,0.0,268.9956838091368,12.66347095466176,2.959526261787294,0.002479887474970849,0,12.28483314585766,0.4034800843521703,1.4651164215409398,1.0616363371887694,285.8334709546618,0.0,0.6954920070194,0.8716021536058091,0.8950572902562367,22.55938559075073,0.0001,1000000.0,-326.037080911372,-57.04139710223524,2471101.5450760433,0.09609283291162114,0.06669741172669864,0.0,0.0,0.0,0.0,661.4434096846933,0.01882253155717691,661.4622322162504,-718.5036293184857,278.74938745409537
96.5,0.5,0.0,272.09713787398937,13.426428697025697,2.434520593193984,0.0021247088101692354,0,14.93406398716948,0.3456921729728724,1.5400652002070008,1.1943730272341284,286.5964286970257,0.0,0.6604314922746265,0.8974856864193106,0.8950570024880291,22.559354837901292,0.0001,1000000.0,-325.58189386488505,-53.48475599089568,2469300.2018463225,0.10039471060620606,0.06674606718421003,0.0,0.0,0.0,0.0,596.2029454207827,0.02109389369976992,596.2240393144825,-649.7087953053782,278.80921313179863
97.5,1.5,0.0,266.7906225078545,12.117003366045482,2.3454696042346788,0.002340575866119684,0,15.501069061478654,0.38081395120789713,1.4134215860086734,1.0326076348007762,285.2870033660455,0.0,0.7032487481376899,0.8512742073115163,0.8950566797579127,22.559328581909213,0.0001,1000000.0,-325.34848523027193,-58.55786272241744,2472391.7550527668,0.09310897797579165,0.06666260588904951,0.0,0.0,0.0,0.0,519.5037620377193,0.018031971761201963,519.5217940094805,-578.0796567318979,278.095250075861
98.5,2.5,0.0,268.4685562615504,12.53314243473336,2.313936231595677,0.0022233447158273626,0,15.712311264415872,0.3617403299706256,1.4526391620384165,1.0908988320677908,285.70314243473337,0.0,0.6877052035295188,0.8668896741805276,0.8950564042184523,22.559300705546637,0.0001,1000000.0,-323.82752323167136,-55.358966970120946,2471409.2507115947,0.09537391296222551,0.06668910748916328,0.0,0.0,0.0,0.0,533.7956505628205,0.01913719453986197,533.8147877573604,-589.1737547274813,278.2734829486197
99.5,3.5,0.0,263.8954575117599,11.39434386960542,2.260798386008478,0.0023025023031232124,0,16.081613708611535,0.3746193457814616,1.3475228619145017,0.97290351613304,284.5643438696054,0.0,0.7193029043295333,0.8220992641243404,0.895056111673472,22.559276068841914,0.0001,1000000.0,-322.58027701258055,-58.68481950082065,2474097.9541238616,0.0892845429892844,0.0666166337091465,0.0,0.0,0.0,0.0,483.5098331593959,0.016931561319571957,483.52676472071545,-542.2115842215361,277.5661839760388
100.5,4.5,0.0,263.92770901894187,11.402426812654232,2.272677628264428,0.002248879094291006,0,15.997555423030093,0.3658947979778936,1.348244743739479,0.9823499457615853,284.57242681265427,0.0,0.7167537835540113,0.8224400254298284,0.8950558531259947,22.55925112713619,0.0001,1000000.0,-321.35794899205285,-57.430239973110986,2474078.8702953234,0.08932656704322332,0.06661714755712068,0.0,0.0,0.0,0.0,490.63585638024074,0.017141040867382402,490.6529974211081,-548.0832373942192,277.53545864545566
101.5,5.5,98.94292650391611,266.00144219141407,11.920602236349305,2.1967608708480886,0.0024480054520755364,0,16.550406919258602,0.39829284847274005,1.395237685273051,0.996944836800311,285.0906022363493,0.3971711697387962,0.7128220162471377,0.8436035675408933,0.8950555913770654,22.478844278680892,3.206553552830257,311.8613126287419,-319.65149458371496,33.41972293114529,2472855.458119979,0.09205603596946353,0.0666501055001903,0.0,0.0,0.0,0.0,472.915203527633,55.2318094646974,528.1470129923305,-494.72729006118516,278.51917071236056
102.5,6.5,301.35921120210173,265.1251385259396,11.702006242336079,2.2906264240686136,0.0023719519068804507,0,15.87220243982993,0.38591886330595115,1.3752407827924473,0.9893219194864962,284.8720062423361,0.7213013052566533,0.7148745700647983,0.8348392936884421,0.8942083648850325,22.319887098615496,5.774035313252529,173.18910359013677,-321.8582752827178,208.46296910107134,2473371.5632618447,0.09089604865221688,0.06663619798113192,0.0,0.0,0.0,0.0,492.99842013995277,109.21115804168002,602.2095781816328,-393.7466090805614,279.856214872162
103.5,7.5,496.87832926664043,271.4524042209004,13.268363243411187,2.486812365327461,0.002496198196604777,0,14.620036004225542,0.4061338544958255,1.5242671782291122,1.1181333237332867,286.43836324341123,0.8556070264768257,0.6804872900770951,0.8923623076864581,0.8925132943960628,22.083741726829604,6.9557110305054595,143.76675448625298,-327.2703671052697,381.43496687027425,2469673.3943823064,0.09949026324824271,0.06673598118088016,0.0,0.0,0.0,0.0,573.2711847508898,162.00053941837172,735.2717241692615,-353.8367572989872,282.2865593514622
104.5,8.5,672.1759755206294,278.5376900517742,14.99020339665342,2.6601638502444804,0.0022418687093823677,0,13.667310873914543,0.364754201590829,1.7042709471512891,1.3395167455604602,288.16020339665346,0.924826174148243,0.6228601562340396,0.9414409220955882,0.8899448384981266,21.774149634162214,7.239325140886749,138.13442282791425,-336.2187389509458,533.8338095589822,2465608.129780501,0.10972606906699625,0.06684601465241383,0.0,0.0,0.0,0.0,691.6041473305459,212.03688349902004,903.6410308295659,-369.8072212705837,284.1037741664642
105.5,9.5,815.3059047139755,287.50613276676194,17.123195204985432,3.1235763727193326,0.002185411966123959,0,11.63963418163159,0.3555686350028049,1.9529092728997415,1.5973406378969366,290.29319520498547,0.9636180397595431,0.5580948693217033,0.9816830195042158,0.8864843267649151,21.40865072023262,7.020152577987899,142.44704639833026,-346.4789345074777,658.4963944075826,2460572.136121029,0.123634767570008,0.06698282677875173,0.0,0.0,0.0,0.0,897.0358127772064,249.81567872156901,1146.8514914987754,-488.3550970911929,285.7311403884326
106.5,10.5,916.5140484190015,298.64853888814395,19.704801340084558,3.4281755138429872,0.0025578549214017644,0,10.605433172843657,0.41616546309623564,2.2958922275896185,1.8797267644933828,292.87480134008456,0.9850452483425146,0.4900579647744339,0.9999608132388884,0.8822585864807007,21.008361223019012,6.388130305984215,156.5403259014972,-354.98022108245465,750.2006804144106,2454476.9640360605,0.14244295616893332,0.06714916439851198,0.0,0.0,0.0,0.0,1053.6731625477205,272.91704162677337,1326.590204174494,-576.3895237600833,287.96877434487214
107.5,11.5,968.9032386939596,300.5718651224166,20.143079499123058,3.6658446897946977,0.0026522044251412885,0,9.917846879344175,0.43151621836703924,2.3590718630257976,1.9275556446587583,293.3130794991231,0.9946793266924668,0.4788343615916222,0.999754953068072,0.8774499205011709,20.603285938531865,6.267228979466174,159.56015063058658,-364.7249404992353,788.4817746738659,2453442.18930257,0.14586486059854858,0.06717748552994011,0.0,0.0,0.0,0.0,1136.679809472321,276.06355355680756,1412.7433630291287,-624.2615883552628,288.34407425352424
