Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,Tk,d,z0,ra,esat(T),e,D,delta,LH,psy_const,LW_up,SM,Cfinal,gR,gD,gT,gSM,gs,rs,Rn,Cinterim,Cactual,Dcanopy,lambdaEi (C=Cactual),lambdaET,lambdaE,H,Ts
10.5,10.5,916.5140484190015,295.69369498004824,19.027323198928393,3.290883037358367,0.0026948602612739637,0,292.1973231989284,0.07724057013989283,0.012827828958032148,69.57633940363736,2.2011418114639754,0.43845636405293426,1.7626854474110412,0.13728723964768802,2456076.4899273296,0.06710543333904662,-399.31318351974875,8.061000607770525,0.0,0.9850452483425146,0.517889707388589,0.9983892748825538,0.5675903992171257,8.67260692025691,115.30558333783871,602.0963287429306,0.0,0.0,0.0,154.4409544557917,361.9313482422561,516.3723026980479,85.72402604488275,296.98417055014716
11.5,11.5,968.9032386939596,301.1623699719542,20.277218744483385,3.2794186814697035,0.002670518137046355,0,293.4472187444834,0.07724057013989283,0.012827828958032148,69.81956785167323,2.3787099798668274,0.43449587695995356,1.9442141029068738,0.14692596430334323,2453125.4865442747,0.06718615825992454,-412.14635213953784,7.5068399932847045,0.0,0.9946793266924668,0.4749456714884874,0.9994999884864568,0.5440316208760789,7.70646511652389,129.76117907234024,635.0715116267652,0.0,0.0,0.0,162.0467154452252,377.6182019539455,539.6649173991707,95.4065942275945,298.79336693120285
12.5,12.5,968.9032386939596,306.7354897278417,21.533593608854883,3.8753851469743967,0.0025851455749109358,0,294.7035936088549,0.07724057013989283,0.012827828958032148,59.08253927320723,2.569695629657963,0.42060567874756705,2.149089950910396,0.15718545474562626,2450159.1854894934,0.0672674976166869,-424.1770918234937,6.974479957566839,0.0,0.9946793266924668,0.4279825497954854,0.9927444220396722,0.5180504095117322,6.568101947939314,152.25098634678494,628.6138916986969,0.0,0.0,0.0,201.92248186491847,362.3241198615675,564.246601726486,64.36728997221087,297.7557713451875
13.5,13.5,916.5140484190015,314.90168678834135,23.343971996674878,4.46956341109693,0.0025964207964757975,0,296.5139719966749,0.07724057013989283,0.012827828958032148,51.22817914976734,2.8684210860477264,0.42244016817258956,2.445980917875137,0.17302923586552296,2445884.8821158507,0.06738505085645785,-426.3629470206644,6.494669007838547,0.0,0.9850452483425146,0.36275748857390966,0.9691300020164613,0.49169811743071046,5.108276606445981,195.7607383159577,594.2545570503081,0.0,0.0,0.0,247.45625130269076,325.98954117057707,573.4457924732678,20.80876457704028,297.3695126668552
14.5,14.5,815.3059047139755,312.54902421933116,22.826052683540077,3.651549921518903,0.0023682714644228126,0,295.9960526835401,0.07724057013989283,0.012827828958032148,62.70422151306016,2.7800147517139036,0.3853200517678274,2.394694699946076,0.1683648210329199,2447107.689614162,0.06735137888288224,-422.3002963270357,6.057462764663926,0.0,0.9636180397595431,0.3737854185296014,0.9775591707936306,0.46671466263120764,4.929955866435791,202.8415724384506,518.0342745220566,0.0,0.0,0.0,201.8731214929323,297.1918776722038,499.0649991651361,18.969275356920548,296.95067803681144
15.5,15.5,672.1759755206294,313.851171753007,23.11306962286515,4.781854735309562,0.0023336989490540935,0,296.2830696228652,0.07724057013989283,0.012827828958032148,47.88259113230802,2.828708598922256,0.3796950701676435,2.4490135287546124,0.17093642274239654,2446430.042620415,0.06737003482588065,-420.01994569308425,5.707258816821947,0.0,0.924826174148243,0.3621085246887732,0.9730536346285497,0.44288189932228594,4.329570605466046,230.9697868739012,411.4067272108074,0.0,0.0,0.0,267.419015874178,237.98596084580254,505.40497671998054,-93.99824950917315,292.6707775913076
16.5,16.5,496.87832926664043,304.3749039473812,21.00354305702307,4.00620264531068,0.0025278016775938496,0,294.1735430570231,0.07724057013989283,0.012827828958032148,57.15327341539469,2.4875466965330943,0.4112757713384206,2.076270925194674,0.15278561604295876,2451410.6348423683,0.06723315744325148,-407.0212380391258,5.428982457620245,0.0,0.8556070264768257,0.4444919441066013,0.9965569917332822,0.4230257476637772,4.809815678183241,207.9081750545832,279.9499794435685,0.0,0.0,0.0,205.73004946436538,189.49156288118516,395.2216123455505,-115.271632901982,288.8860598891919
17.5,17.5,301.35921120210173,301.016300991639,20.24405604954603,4.593790565105756,0.0024109986489172517,0,293.41405604954605,0.07724057013989283,0.012827828958032148,49.84284588073021,2.3738416767668085,0.39227180590100624,1.9815698708658023,0.1466630263217493,2453203.783667022,0.06718401392812658,-385.18174352153795,5.236297389316849,0.0,0.7213013052566533,0.46626381355353785,0.9995713939695858,0.40674443363808255,4.102089402967762,243.77820709527307,147.8811500957194,0.0,0.0,0.0,231.6423019187223,131.3043718383417,362.946673757064,-215.0655236613446,284.81087484415036
18.5,18.5,98.94292650391611,286.9111021555001,16.983234973123995,3.63231946358631,0.002202182028487658,0,290.15323497312403,0.07724057013989283,0.012827828958032148,63.036194211522194,1.9356716016336275,0.35829714032628773,1.5773744613073397,0.12267842082295952,2460902.5822284543,0.06697383243068886,-364.79448348206614,5.160621707775973,0.0,0.3971711697387962,0.5630201340111545,0.9797398222043897,0.39520244334863963,2.5974863744241103,384.9875825515005,-1.6973279185506414,0.0,0.0,0.0,164.3998322421191,51.730688921066765,216.13052116318585,-217.82784908173647,279.1330513445279
19.5,19.5,0.0,278.904946614216,15.078553143225541,3.5097601594073122,0.002243280957156949,0,288.24855314322554,0.07724057013989283,0.012827828958032148,65.23739080324627,1.7139898351466933,0.36498397566605023,1.349005859480643,0.1102745523666589,2465399.536028845,0.0668516703933093,-340.7174964060327,5.1605947114318065,0.0,0.0,0.6204317205087916,0.9435593819181202,0.39060823505216224,0.0001,1000000.0,-61.81254979181671,0.0,0.0,0.0,145.46179705074368,0.018487992883698425,145.4802850436274,-207.2928348354441,277.3951404538198
20.5,20.5,0.0,274.0283627743941,13.898220659485103,3.847658285607648,0.002475947558665807,0,287.0682206594851,0.07724057013989283,0.012827828958032148,59.50829781360344,1.588076813570444,0.40283905616877763,1.1852377574016664,0.10313601368150709,2468186.3010229557,0.06677618991001974,-322.9689472270409,5.160569019244815,0.0,0.0,0.6628229907675286,0.9120349846386021,0.39060658991495945,0.0001,1000000.0,-48.94058445264682,0.0,0.0,0.0,146.05550638417537,0.017614751103918403,146.07312113527928,-195.0137055879261,277.75439497078725
21.5,21.5,0.0,276.19628197022314,14.424874646126078,3.507025565728604,0.002078406146473044,0,287.5948746461261,0.07724057013989283,0.012827828958032148,65.28825948189215,1.6432181394554763,0.33815868492455314,1.305059454530923,0.10627103443585843,2466942.8709604964,0.06680984756904702,-319.76262141568895,5.160540108626632,0.0,0.0,0.6317071708763571,0.9269615497722731,0.39060502424800414,0.0001,1000000.0,-43.566339445465815,0.0,0.0,0.0,143.8999567762398,0.019811345394631856,143.91976812163443,-187.48610756710025,277.7708458496744
22.5,22.5,0.0,272.6487277091141,13.561435835999358,2.9862392390242243,0.002035323531224657,0,286.7314358359994,0.07724057013989283,0.012827828958032148,76.67423030036119,1.553672233502556,0.33114910186484775,1.222523131637708,0.1011727491136489,2468981.4499912057,0.06675468427314636,-320.6283123198388,5.160514971467511,0.0,0.0,0.6530820919276197,0.901762758304518,0.3906032624469108,0.0001,1000000.0,-47.979584610724714,0.0,0.0,0.0,118.30430997947937,0.017239772104226128,118.3215497515836,-166.30113436230832,276.49779714282613
23.5,23.5,0.0,269.7788904482391,12.856759928793041,3.0955206198304084,0.0021927205314559695,0,286.02675992879307,0.07724057013989283,0.012827828958032148,73.96739458885047,1.4837945875204455,0.35675774563238605,1.1270368418880594,0.09716754948521325,2470645.1898081196,0.06670973147027166,-317.7471517123433,5.16049183312577,0.0,0.0,0.6781337183568529,0.8784348072732848,0.3906017305947097,0.0001,1000000.0,-47.96826126410417,0.0,0.0,0.0,115.84934929401304,0.01587962020111789,115.86522891421416,-163.83349017831833,276.30089020681436
24.5,0.5,0.0,265.69332199518436,11.843802584848534,2.411089447796404,0.0024674783248215264,0,285.0138025848486,0.07724057013989283,0.012827828958032148,94.96437195815439,1.3881832336976825,0.4014611036526342,0.9867221300450483,0.09164706717794732,2473036.7820971725,0.06664521868965147,-314.380083228818,5.160474238241165,0.0,0.0,0.7155750967526623,0.8405516271155719,0.3906003205465364,0.0001,1000000.0,-48.68676123363366,0.0,0.0,0.0,81.78788436514995,0.012086888000904579,81.79997125315086,-130.48673248678452,275.06862597871276
25.5,1.5,0.0,270.9902069554572,13.154875768886653,2.3352274165732876,0.0020462589950241963,0,286.32487576888667,0.07724057013989283,0.012827828958032148,98.04937776934194,1.513012448403007,0.3329283123737117,1.1800841360292953,0.09884517478186157,2469941.338309658,0.06672874153489508,-311.150642673063,5.160450628938384,0.0,0.0,0.6641735430330585,0.8886067912480092,0.3905992483138895,0.0001,1000000.0,-40.160435717605765,0.0,0.0,0.0,90.57133428123257,0.016198220252065163,90.58753250148463,-130.7479682190904,276.0360637170343
26.5,2.5,0.0,265.71515689178,11.849247180343216,2.238834361221276,0.0023051170087528268,0,285.01924718034326,0.07724057013989283,0.012827828958032148,102.2708955655021,1.388682314516983,0.3750447609096239,1.0136375536073592,0.09167600933300821,2473023.9274072098,0.06664556510911562,-310.549717360051,5.160432228392547,0.0,0.0,0.7083350317541199,0.8407689610788524,0.39059780955950496,0.0001,1000000.0,-44.83456046827098,0.0,0.0,0.0,78.00188352104675,0.012640275037134403,78.01452379608388,-122.84908426435486,274.93579075844787
27.5,3.5,0.0,262.49325954707354,11.04220341783844,2.207183468369386,0.0023784680667895777,0,284.21220341783845,0.07724057013989283,0.012827828958032148,103.73745473640871,1.3164012807508754,0.3869790488088509,0.9294222319420244,0.0874700127956123,2474929.357730483,0.06659425516757164,-310.25209985641686,5.160416403104397,0.0,0.0,0.7310800628131323,0.8069365780763745,0.39059668822517934,0.0001,1000000.0,-47.75884030934333,0.0,0.0,0.0,72.4586270327408,0.010879575066207452,72.469506607807,-120.22834691715033,274.2023456369966
28.5,4.5,0.0,260.0215370274312,10.418017833014291,2.3048536602262777,0.002301629722466132,0,283.5880178330143,0.07724057013989283,0.012827828958032148,99.34148926506683,1.2627863126709666,0.3744773760668369,0.8883089366041297,0.08433087907520759,2476403.059896253,0.06655462506871675,-306.1383604943484,5.160400669589894,0.0,0.0,0.7422819190326966,0.7785364792208581,0.3905957238261156,0.0001,1000000.0,-46.1168234669172,0.0,0.0,0.0,73.84148182499271,0.010822923182848944,73.85230474817556,-119.96912821509275,274.02300377774975
29.5,5.5,98.94292650391611,266.9568321226208,12.158311932977485,2.1916861393803444,0.0023609256664384654,0,285.3283119329775,0.07724057013989283,0.012827828958032148,104.47097831702071,1.4172725446034122,0.38412488334979533,1.0331476612536168,0.09333174155465647,2472294.22552624,0.06666523566196336,-304.1048961967685,5.100583706626996,0.0,0.3971711697387962,0.7031041557042621,0.8528630055057614,0.3905947650182593,2.7907718285727343,358.32381198695964,39.03798933386774,0.0,0.0,0.0,77.01397051044694,41.07920336713598,118.09317387758293,-79.05518454371519,278.6998699147313
30.5,6.5,301.35921120210173,269.03431915514886,12.673015731416598,2.293972694349259,0.002220462885974997,0,285.8430157314166,0.07724057013989283,0.012827828958032148,99.81269424389158,1.466033896575822,0.36127145347374545,1.1047624431020764,0.09614566477407803,2471079.0098581254,0.06669801997949097,-314.3423962131519,4.944684032458811,0.0,0.7213013052566533,0.684027431025751,0.8719439404481238,0.3869385637401853,4.993925626900223,200.24327046710735,186.73851556761528,0.0,0.0,0.0,84.68895208794117,107.0112256890898,191.70017777703097,-4.961662209415692,285.44555116665293
31.5,7.5,496.87832926664043,272.2773912659175,13.470570081256357,2.4859950467857805,0.0022906948243341246,0,286.6405700812564,0.07724057013989283,0.012827828958032148,92.1029973253398,1.5445025468806344,0.3726982575926261,1.1718042892880083,0.10064853280251472,2469195.9840381537,0.06674888434772025,-341.28984671681724,4.708210210479342,0.0,0.8556070264768257,0.6663454637440632,0.8988941277714715,0.37730606585538995,5.800926640279782,172.38625171646189,313.5838580844134,0.0,0.0,0.0,94.69937737460498,162.19450321162768,256.8938805862326,56.68997749818078,290.8310666710272
32.5,8.5,672.1759755206294,279.5161695717117,15.225399858622021,2.674098349288928,0.00244533603741131,0,288.39539985862206,0.07724057013989283,0.012827828958032148,85.62422365871612,1.730251204471361,0.39785853213187233,1.3323926723394885,0.111191343919355,2465052.8309337934,0.06686107295638917,-371.4823606218827,4.393244610997362,0.0,0.924826174148243,0.6246855840245523,0.9469941438450555,0.36240549906166897,5.948191243617371,168.1183336317636,425.6093101007136,0.0,0.0,0.0,108.89357910219022,215.6685674027257,324.5621465049159,101.04716359579771,295.3393439800078
33.5,9.5,815.3059047139755,284.9939442423784,16.53080450201015,2.844240141791068,0.00229254838729026,0,289.70080450201016,0.07724057013989283,0.012827828958032148,80.50220225101451,1.880857962005593,0.37299983407359216,1.5078581279320007,0.11962977928334147,2461970.770570754,0.06694477413808167,-397.59083146636715,4.022994927369366,0.0,0.9636180397595431,0.5802866412703171,0.9727882726651089,0.34200386150411843,5.581077911856521,179.17685719376644,515.1886594057723,0.0,0.0,0.0,125.08777457714079,253.2066385847766,378.2944131619174,136.89424624385492,298.5454086305529
34.5,10.5,916.5140484190015,295.6386407316782,19.014652430408887,3.2511319692809,0.0026282470832714195,0,292.1846524304089,0.07724057013989283,0.012827828958032148,70.42703812345177,2.1994028053570327,0.42761833573483543,1.7717844696221974,0.13719233928127292,2456106.4056118047,0.06710461598644099,-418.86234284268915,3.617067698906933,0.0,0.9850452483425146,0.5157073517550792,0.9983380208519047,0.31718495078333075,4.825818038113634,207.21875381585883,582.4921151716203,0.0,0.0,0.0,153.43489098907568,276.9445738996744,430.37946488875014,152.11265028287016,300.78250909100086
35.5,11.5,968.9032386939596,306.82300695831015,21.553185999255252,3.557649201413313,0.0026890238135408714,0,294.7231859992553,0.07724057013989283,0.012827828958032148,64.3592389755457,2.5727770098544327,0.4375067683767463,2.1352702414776865,0.157350117269048,2450112.9278557585,0.06726876761335997,-434.39120078551673,3.2159891749240295,0.0,0.9946793266924668,0.4311002369450136,0.9925765750299262,0.2888973781123114,3.6888434947875828,271.0876732539675,618.4872999671422,0.0,0.0,0.0,184.0391578685526,272.9687990821715,457.00795695072406,161.47934301641817,303.06409373271043
36.5,12.5,968.9032386939596,304.80715998141864,21.100832702472907,4.249976307194474,0.00269289315368506,0,294.27083270247294,0.07724057013989283,0.012827828958032148,53.875028610704554,2.502450648830812,0.4381363137506882,2.0643143350801236,0.15358530263644707,2451180.933989461,0.06723945788129514,-447.64154962535997,2.8618781015972568,0.0,0.9946793266924668,0.44722197893673055,0.9959624606058132,0.25979690120832966,3.4530623604048785,289.59801348121266,603.2211041504075,0.0,0.0,0.0,216.19970811702885,241.10841984809161,457.30812796512043,145.9129761852871,300.579924883514
37.5,13.5,916.5140484190015,312.27562660655417,22.76567701408462,4.167542170606992,0.0023816635876860526,0,295.93567701408466,0.07724057013989283,0.012827828958032148,54.94067864742692,2.7698654007471992,0.3874989631412034,2.3823664376059956,0.1678280475875331,2447250.236569746,0.06734745581287058,-447.0482675955612,2.5549799831525384,0.0,0.9850452483425146,0.37645123067255754,0.9784545011724375,0.23311587548626111,2.537456713576224,394.09539270154744,570.9431762936242,0.0,0.0,0.0,229.7402117295255,208.6268036018464,438.36701533137193,132.5761609622523,301.78148978604645
38.5,14.5,815.3059047139755,307.9907934177501,21.814216893936297,4.560704240854497,0.0024620539877522303,0,294.9842168939363,0.07724057013989283,0.012827828958032148,50.204438405332596,2.6141395585591485,0.40057855877898024,2.213560999780168,0.15955787318972153,2449496.6339134164,0.06728569245147363,-443.22640790325784,2.299464045207129,0.0,0.9636180397595431,0.41353396676269616,0.9901572082945442,0.20921547244466288,2.476482804182002,403.7984832001716,492.54993214425343,0.0,0.0,0.0,242.17955273161076,173.8570638634747,416.03661659508543,76.513315549168,298.0671533843383
39.5,15.5,672.1759755206294,308.66369860603356,21.964291912152447,3.916111344874105,0.0025416161896225768,0,295.13429191215243,0.07724057013989283,0.012827828958032148,58.46810138445632,2.6381822359655427,0.4135234057713903,2.2246588301941523,0.16083898860238308,2449142.306795408,0.06729542693910359,-435.9666870204436,2.0888531509560693,0.0,0.924826174148243,0.4110627704348507,0.9886119950843018,0.18874930936511625,2.128142764978741,469.89328745056696,390.2725127364746,0.0,0.0,0.0,207.810829973251,143.28223649507905,351.09306646833005,39.179446268144545,296.9727880771238
40.5,16.5,496.87832926664043,303.51349994824284,20.8093538806747,4.465188770432687,0.0023426340050028624,0,293.9793538806747,0.07724057013989283,0.012827828958032148,51.278368489386686,2.4580303359552094,0.38114881238953324,2.0768815235656763,0.15119997007474975,2451869.115487727,0.06722058536050067,-422.0656112767447,1.9397796286112052,0.0,0.8556070264768257,0.44435267266097866,0.9976021649410185,0.17148229319303143,1.9511922368920573,512.507164128965,264.0442022068113,0.0,0.0,0.0,231.04606348625074,101.53021260398377,332.5762760902345,-68.53207388342321,291.1589356285731
41.5,17.5,301.35921120210173,295.9653544924746,19.089819907087158,4.00839556684887,0.002470877757681094,0,292.25981990708715,0.07724057013989283,0.012827828958032148,57.12200588149976,2.209736815821144,0.4020141946580816,1.8077226211630624,0.13775613548124874,2455928.935199367,0.0671094651022704,-403.03212744209856,1.8453082329590142,0.0,0.7213013052566533,0.5071185157291682,0.9986303335751389,0.15903876834313935,1.7428306856484939,573.7792019813489,124.97981967599438,0.0,0.0,0.0,192.47479184623532,64.44862059191205,256.92341243814735,-131.94359276215297,286.2109088550033
42.5,18.5,98.94292650391611,292.47416227404483,18.28335296152627,3.524443434701774,0.0026507409301951604,0,291.45335296152626,0.07724057013989283,0.012827828958032148,64.96560361573606,2.10104977018532,0.4312781063275727,1.6697716638577473,0.13180842411529234,2457833.003657836,0.0670574758029259,-374.27809362730386,1.8091298763428685,0.0,0.3971711697387962,0.5403547099746947,0.9940197073459511,0.15105644452255584,0.966745513110068,1034.398387620079,-5.61787794524362,0.0,0.0,0.0,161.03780626850485,24.700099697018345,185.7379059655232,-191.35578391076683,281.47611076285267
43.5,19.5,0.0,279.9411917873236,15.327369826055989,3.8223772348328646,0.002209920488585735,0,288.497369826056,0.07724057013989283,0.012827828958032148,59.901883324954056,1.7416224819210897,0.3595561952489974,1.3820662866720923,0.11183176395310374,2464812.079840682,0.0668676036272393,-349.7870845663603,1.8091024869674206,0.0,0.0,0.6119976871860239,0.9493158037917226,0.14797954374823807,0.0001,1000000.0,-69.84589277903672,0.0,0.0,0.0,160.87180606217393,0.018752684295314688,160.89055874646925,-230.73645152550597,277.40454564761575
44.5,20.5,0.0,277.7170815652063,14.792476050186812,3.4967227311988336,0.0022650030131659187,0,287.9624760501868,0.07724057013989283,0.012827828958032148,65.48062650263905,1.68269491937634,0.3685181751324614,1.3141767442438788,0.1085069533771321,2466074.9640455088,0.06683336053176707,-328.5498502667089,1.809074614593951,0.0,0.0,0.6293618893042466,0.9365583811376463,0.1479772101142257,0.0001,1000000.0,-50.83276870150263,0.0,0.0,0.0,142.61779865429807,0.019093156222817508,142.6368918105209,-193.46966051202352,277.7950472750119
45.5,21.5,0.0,270.5389254484087,13.04392838310694,3.352931671597327,0.002515476704623529,0,286.213928383107,0.07724057013989283,0.012827828958032148,68.28877459224788,1.5020802033265352,0.4092704863471079,1.0928097169794273,0.09821796930658605,2470203.2850874844,0.06672166544567644,-319.8781139498857,1.809052105234949,0.0,0.0,0.6871978453602843,0.8848730800259972,0.14797483532117595,0.0001,1000000.0,-49.339188501477,0.0,0.0,0.0,120.88843537963498,0.015445192375358926,120.90388057201034,-170.24306907348733,276.8834437324662
46.5,22.5,0.0,271.19695242752493,13.205657785012761,3.216158519794919,0.002221848649734662,0,286.3756577850128,0.07724057013989283,0.012827828958032148,71.19288235814913,1.5180395304704244,0.36149691857419264,1.1565426118962319,0.09913338981303668,2469821.441969585,0.06673198085080341,-318.6830913173452,1.809027953795443,0.0,0.0,0.6703556435973602,0.8902952255468455,0.1479729174649863,0.0001,1000000.0,-47.48613888982027,0.0,0.0,0.0,122.03485668341078,0.016569373096245957,122.05142605650703,-169.53756494632728,276.6886876516161
47.5,23.5,0.0,269.1887779309227,12.711164163002934,3.027559771396015,0.0020398191109232675,0,285.88116416300295,0.07724057013989283,0.012827828958032148,75.62777036086104,1.469705887229737,0.3318805370183837,1.1378253502113533,0.09635706945348362,2470988.94141115,0.06670045114661406,-316.14322327717014,1.809004465421484,0.0,0.0,0.6752859015092028,0.8733054408147163,0.14797085969444723,0.0001,1000000.0,-46.95444534624744,0.0,0.0,0.0,114.96563199729077,0.016122086751116926,114.98175408404188,-161.93619943028932,276.05213367028267
48.5,0.5,0.0,269.4312808439805,12.771024743809054,2.436243468225368,0.0024133223142253734,0,285.94102474380907,0.07724057013989283,0.012827828958032148,93.98387235562527,1.4754840661216853,0.39264986848811545,1.0828341976335698,0.09668959261507834,2470847.6105798665,0.06670426636782284,-314.25073021795555,1.8089838963619789,0.0,0.0,0.6898479694182241,0.8754271708312104,0.1479688584141895,0.0001,1000000.0,-44.81944937397503,0.0,0.0,0.0,87.8592425675314,0.014117503202838807,87.87336007073424,-132.69280944470927,275.9321289538261
49.5,1.5,0.0,270.2339248349845,12.968865468641798,2.399144936881654,0.0019896238081950506,0,286.1388654686418,0.07724057013989283,0.012827828958032148,95.43716664426486,1.494723233062109,0.32371371284459666,1.1710095202175124,0.09779554906425819,2470380.5086285365,0.06671687887544003,-312.53135035457484,1.8089606550389379,0.0,0.0,0.6665540799255846,0.8823120823565112,0.14796710586446238,0.0001,1000000.0,-42.29742551959032,0.0,0.0,0.0,92.9305983252116,0.015948586509807607,92.94654691172141,-135.24397243131173,275.7797923343795
50.5,2.5,0.0,266.6130069227198,12.072838700492092,2.3537394932111977,0.0023101744263735215,0,285.2428387004921,0.07724057013989283,0.012827828958032148,97.27822293219849,1.409314537856278,0.37586760763504884,1.033446930221229,0.0928713135003505,2472496.027828138,0.06665979452156852,-311.91506647125635,1.808941473254179,0.0,0.0,0.7030240310161726,0.8495661214335418,0.14796512562498754,0.0001,1000000.0,-45.30205954853653,0.0,0.0,0.0,82.97394256822218,0.013174135172922584,82.9871167033951,-128.28917625193162,275.2269131415201
