Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,ra,e,esat(T),D,Tk,gR,gD,gT,gSM,SM,gs,rs,LW_up,Rn,LH,delta,psy_const,Cinterim,Cactual,Cfinal,Dcanopy,lambdaEi (C=Cactual),lambdaET,lambdaE,H,Ts
19.5,19.5,0.0,278.904946614216,15.078553143225541,3.5097601594073122,0.002243280957156949,0,10.358909060891602,0.36498397566605023,1.7139898351466933,1.349005859480643,288.24855314322554,0.0,0.6204317205087916,0.9435593819181202,0.9716912385169704,35.66181131507996,0.0001,1000000.0,-387.75940714401673,-108.85446052980075,2465399.536028845,0.1102745523666589,0.0668516703933093,0.0,0.0,0.0,0.0,0.0,0.02328226076229525,0.02328226076229525,-108.87774279056305,287.34336559250477
20.5,20.5,0.0,274.0283627743941,13.898220659485103,3.847658285607648,0.002475947558665807,0,9.449198348210118,0.40283905616877763,1.588076813570444,1.1852377574016664,287.0682206594851,0.0,0.6628229907675286,0.9120349846386021,0.971691142275567,35.661781146691666,0.0001,1000000.0,-372.1089349543885,-98.08057217999436,2468186.3010229557,0.10313601368150709,0.06677618991001974,0.0,0.0,0.0,0.0,0.0,0.020683667416920126,0.020683667416920126,-98.10125584741128,286.3242514264169
21.5,21.5,0.0,276.19628197022314,14.424874646126078,3.507025565728604,0.002078406146473044,0,10.366986392152901,0.33815868492455314,1.6432181394554763,1.305059454530923,287.5948746461261,0.0,0.6317071708763571,0.9269615497722731,0.9716910568721769,35.66174775740252,0.0001,1000000.0,-364.61643905563767,-88.42015708541453,2466942.8709604964,0.10627103443585843,0.06680984756904702,0.0,0.0,0.0,0.0,0.0,0.022880408003380592,0.022880408003380592,-88.4430374934179,286.85900375938144
22.5,22.5,0.0,272.6487277091141,13.561435835999358,2.9862392390242243,0.002035323531224657,0,12.174940922925108,0.33114910186484775,1.553672233502556,1.222523131637708,286.7314358359994,0.0,0.6530820919276197,0.901762758304518,0.9716909623504704,35.661716927848815,0.0001,1000000.0,-363.381595792659,-90.73286808354493,2468981.4499912057,0.1011727491136489,0.06675468427314636,0.0,0.0,0.0,0.0,0.0,0.02114377672655379,0.02114377672655379,-90.75401186027149,285.8446512446967
23.5,23.5,0.0,269.7788904482391,12.856759928793041,3.0955206198304084,0.0021927205314559695,0,11.745128132544192,0.35675774563238605,1.4837945875204455,1.1270368418880594,286.02675992879307,0.0,0.6781337183568529,0.8784348072732848,0.9716908750748362,35.66168855885594,0.0001,1000000.0,-362.1718362188917,-92.3929457706526,2470645.1898081196,0.09716754948521325,0.06670973147027166,0.0,0.0,0.0,0.0,0.0,0.019469365492521314,0.019469365492521314,-92.41241513614513,285.15564887909613
24.5,0.5,0.0,265.69332199518436,11.843802584848534,2.411089447796404,0.0024674783248215264,0,15.079194324403526,0.4014611036526342,1.3881832336976825,0.9867221300450483,285.0138025848486,0.0,0.7155750967526623,0.8405516271155719,0.971690794764586,35.66166448817885,0.0001,1000000.0,-357.8786757247035,-92.18535372951914,2473036.7820971725,0.09164706717794732,0.06664521868965147,0.0,0.0,0.0,0.0,0.0,0.016535463840303338,0.016535463840303338,-92.20188919335943,283.8979587945904
25.5,1.5,0.0,270.9902069554572,13.154875768886653,2.3352274165732876,0.0020462589950241963,0,15.5690559552403,0.3329283123737117,1.513012448403007,1.1800841360292953,286.32487576888667,0.0,0.6641735430330585,0.8886067912480092,0.9716907266223302,35.661635130349815,0.0001,1000000.0,-353.03042367330687,-82.04021671784966,2469941.338309658,0.09884517478186157,0.06672874153489508,0.0,0.0,0.0,0.0,0.0,0.020142254315010523,0.020142254315010523,-82.06035897216466,285.2995045214892
26.5,2.5,0.0,265.71515689178,11.849247180343216,2.238834361221276,0.0023051170087528268,0,16.23938195097559,0.3750447609096239,1.388682314516983,1.0136375536073592,285.01924718034326,0.0,0.7083350317541199,0.8407689610788524,0.9716906435123274,35.661610395617096,0.0001,1000000.0,-353.3900389434759,-87.67488205169587,2473023.9274072098,0.09167600933300821,0.06664556510911562,0.0,0.0,0.0,0.0,0.0,0.016991551625899225,0.016991551625899225,-87.69187360332177,283.87633124246173
27.5,3.5,0.0,262.49325954707354,11.04220341783844,2.207183468369386,0.0023784680667895777,0,16.472253819344093,0.3869790488088509,1.3164012807508754,0.9294222319420244,284.21220341783845,0.0,0.7310800628131323,0.8069365780763745,0.9716905734898041,35.66158796067855,0.0001,1000000.0,-353.3367323156844,-90.84347276861087,2474929.357730483,0.0874700127956123,0.06659425516757164,0.0,0.0,0.0,0.0,0.0,0.015423580012195147,0.015423580012195147,-90.85889634862306,283.01102940970037
28.5,4.5,0.0,260.0215370274312,10.418017833014291,2.3048536602262777,0.002301629722466132,0,15.77422764153773,0.3744773760668369,1.2627863126709666,0.8883089366041297,283.5880178330143,0.0,0.7422819190326966,0.7785364792208581,0.9716905099777086,35.66156633263349,0.0001,1000000.0,-347.6801120311237,-87.65857500369253,2476403.059896253,0.08433087907520759,0.06655462506871675,0.0,0.0,0.0,0.0,0.0,0.014877710271638223,0.014877710271638223,-87.67345271396417,282.4780723268468
29.5,5.5,98.94292650391611,266.9568321226208,12.158311932977485,2.1916861393803444,0.0023609256664384654,0,16.588728497010095,0.38412488334979533,1.4172725446034122,1.0331476612536168,285.3283119329775,0.3971711697387962,0.7031041557042621,0.8528630055057614,0.9716904487497497,35.574804741327426,3.471329589295996,288.07405758402945,-344.25951620017537,9.767091245891635,2472294.22552624,0.09333174155465647,0.06666523566196336,0.0,0.0,0.0,0.0,0.0,59.583383662071526,59.583383662071526,-49.81629241617989,284.66507310311556
30.5,6.5,301.35921120210173,269.03431915514886,12.673015731416598,2.293972694349259,0.002220462885974997,0,15.849049296183704,0.36127145347374545,1.466033896575822,1.1047624431020764,285.8430157314166,0.7213013052566533,0.684027431025751,0.8719439404481238,0.9714437619788052,35.391901302199486,6.268847761185926,159.5189479941721,-348.3342493631497,185.89617564984871,2471079.0098581254,0.09614566477407803,0.06669801997949097,0.0,0.0,0.0,0.0,0.0,125.54690257220088,125.54690257220088,60.34927307764784,286.6106612213455
31.5,7.5,496.87832926664043,272.2773912659175,13.470570081256357,2.4859950467857805,0.0022906948243341246,0,14.62484262140756,0.3726982575926261,1.5445025468806344,1.1718042892880083,286.6405700812564,0.8556070264768257,0.6663454637440632,0.8988941277714715,0.970916652754747,35.13891345400039,7.463723467693924,133.9813840006818,-358.5915182816554,350.9388027389057,2469195.9840381537,0.10064853280251472,0.06674888434772025,0.0,0.0,0.0,0.0,0.0,173.52127188435378,173.52127188435378,177.4175308545519,288.72301333282866
32.5,8.5,672.1759755206294,279.5161695717117,15.225399858622021,2.674098349288928,0.00244533603741131,0,13.596091679465927,0.39785853213187233,1.730251204471361,1.3323926723394885,288.39539985862206,0.924826174148243,0.6246855840245523,0.9469941438450555,0.9701714933402873,34.812334411988964,7.961752231182203,125.60049232422732,-368.8934831769528,502.13754485291275,2465052.8309337934,0.111191343919355,0.06686107295638917,0.0,0.0,0.0,0.0,0.0,223.62072000941845,223.62072000941845,278.5168248434943,291.43454165337636
33.5,9.5,815.3059047139755,284.9939442423784,16.53080450201015,2.844240141791068,0.00229254838729026,0,12.782776595630894,0.37299983407359216,1.880857962005593,1.5078581279320007,289.70080450201016,0.9636180397595431,0.5802866412703171,0.9727882726651089,0.9691812756167849,34.431164849941794,7.907916866992199,126.4555529375909,-381.441030881624,621.0221095090528,2461970.770570754,0.11962977928334147,0.06694477413808167,0.0,0.0,0.0,0.0,0.0,260.6745334420501,260.6745334420501,360.3475760670027,293.39765805752955
34.5,10.5,916.5140484190015,295.6386407316782,19.014652430408887,3.2511319692809,0.0026282470832714195,0,11.182962322160805,0.42761833573483543,2.1994028053570327,1.7717844696221974,292.1846524304089,0.9850452483425146,0.5157073517550792,0.9983380208519047,0.9679838841612438,34.007510582076314,7.36370700635732,135.8011663332977,-393.859336758631,708.3116665817686,2456106.4056118047,0.13719233928127292,0.06710461598644099,0.0,0.0,0.0,0.0,0.0,289.03887807477423,289.03887807477423,419.27278850699435,295.94769370407965
35.5,11.5,968.9032386939596,306.82300695831015,21.553185999255252,3.557649201413313,0.0026890238135408714,0,10.219469165874322,0.4375067683767463,2.5727770098544327,2.1352702414776865,294.7231859992553,0.9946793266924668,0.4311002369450136,0.9925765750299262,0.9665983659388169,33.57640168780275,6.171101512869289,162.04562474212878,-406.1766135144834,753.2812434945113,2450112.9278557585,0.157350117269048,0.06726876761335997,0.0,0.0,0.0,0.0,0.0,293.40707643701677,293.40707643701677,459.8741670574945,298.4950219453112
36.5,12.5,968.9032386939596,304.80715998141864,21.100832702472907,4.249976307194474,0.00269289315368506,0,8.554703294532295,0.4381363137506882,2.502450648830812,2.0643143350801236,294.27083270247294,0.9946793266924668,0.44722197893673055,0.9959624606058132,0.9651269016100873,33.15612545396871,6.413939815031796,155.91041213956927,-420.41148093380974,737.0305290982933,2451180.933989461,0.15358530263644707,0.06723945788129514,0.0,0.0,0.0,0.0,0.0,286.159192050803,286.159192050803,450.87133704749033,297.36641975569995
37.5,13.5,916.5140484190015,312.27562660655417,22.76567701408462,4.167542170606992,0.0023816635876860526,0,8.723915638637779,0.3874989631412034,2.7698654007471992,2.3823664376059956,295.93567701408466,0.9850452483425146,0.37645123067255754,0.9784545011724375,0.9636300335845772,32.76250478159155,5.244536634457948,190.67461430810573,-424.40174592042194,694.4062432948535,2447250.236569746,0.1678280475875331,0.06734745581287058,0.0,0.0,0.0,0.0,0.0,267.5800787760414,267.5800787760414,426.82616451881216,298.9241403658174
38.5,14.5,815.3059047139755,307.9907934177501,21.814216893936297,4.560704240854497,0.0024620539877522303,0,7.971857940524737,0.40057855877898024,2.6141395585591485,2.213560999780168,294.9842168939363,0.9636180397595431,0.41353396676269616,0.9901572082945442,0.9621698878650189,32.3826744938718,5.694600772487537,175.60493526277105,-425.63389001590946,599.826099550139,2449496.6339134164,0.15955787318972153,0.06728569245147363,0.0,0.0,0.0,0.0,0.0,258.442503118864,258.442503118864,341.383596431275,297.16839295793005
39.5,15.5,672.1759755206294,308.66369860603356,21.964291912152447,3.916111344874105,0.0025416161896225768,0,9.284027729300831,0.4135234057713903,2.6381822359655427,2.2246588301941523,295.13429191215243,0.924826174148243,0.4110627704348507,0.9886119950843018,0.9607053478662596,32.030814542210635,5.41596189733085,184.63940828181052,-425.07348430219406,475.10507276199337,2449142.306795408,0.16083898860238308,0.06729542693910359,0.0,0.0,0.0,0.0,0.0,239.3764149112029,239.3764149112029,235.72865785079048,296.89073570068814
40.5,16.5,496.87832926664043,303.51349994824284,20.8093538806747,4.465188770432687,0.0023426340050028624,0,8.142385056056131,0.38114881238953324,2.4580303359552094,2.0768815235656763,293.9793538806747,0.8556070264768257,0.44435267266097866,0.9976021649410185,0.9592981141498343,31.720024485947352,5.457633550209636,183.22959773684119,-419.2817374180986,321.4846922847878,2451869.115487727,0.15119997007474975,0.06722058536050067,0.0,0.0,0.0,0.0,0.0,211.67126120906465,211.67126120906465,109.81343107572314,294.6969705871854
41.5,17.5,301.35921120210173,295.9653544924746,19.089819907087158,4.00839556684887,0.002470877757681094,0,9.070284035221205,0.4020141946580816,2.209736815821144,1.8077226211630624,292.25981990708715,0.7213013052566533,0.5071185157291682,0.9986303335751389,0.9580132777084528,31.47593557615663,5.2492073317826655,190.50495375658812,-412.3814052869118,148.78005506341236,2455928.935199367,0.13775613548124874,0.0671094651022704,0.0,0.0,0.0,0.0,0.0,166.5180600878616,166.5180600878616,-17.73800502444925,292.13069467832133
42.5,18.5,98.94292650391611,292.47416227404483,18.28335296152627,3.524443434701774,0.0026507409301951604,0,10.315752540916348,0.4312781063275727,2.10104977018532,1.6697716638577473,291.45335296152626,0.3971711697387962,0.5403547099746947,0.9940197073459511,0.9569758182731716,31.350335822444112,3.0622727861580255,326.5548400913739,-399.28117235094476,-19.73723475345375,2457833.003657836,0.13180842411529234,0.0670574758029259,0.0,0.0,0.0,0.0,0.0,85.75089442386684,85.75089442386684,-105.48812917732059,290.57999969496916
43.5,19.5,0.0,279.9411917873236,15.327369826055989,3.8223772348328646,0.002209920488585735,0,9.51169496969613,0.3595561952489974,1.7416224819210897,1.3820662866720923,288.497369826056,0.0,0.6119976871860239,0.9493158037917226,0.9564320277612919,31.350300724108802,0.0001,1000000.0,-388.16564005653163,-108.22444826920804,2464812.079840682,0.11183176395310374,0.0668676036272393,0.0,0.0,0.0,0.0,0.0,0.024030778014695137,0.024030778014695137,-108.24847904722273,287.67101767745874
44.5,20.5,0.0,277.7170815652063,14.792476050186812,3.4967227311988336,0.0022650030131659187,0,10.397531949688174,0.3685181751324614,1.68269491937634,1.3141767442438788,287.9624760501868,0.0,0.6293618893042466,0.9365583811376463,0.9564318748446937,31.350267392238045,0.0001,1000000.0,-376.4594855370809,-98.74240397187464,2466074.9640455088,0.1085069533771321,0.06683336053176707,0.0,0.0,0.0,0.0,0.0,0.022833025549621723,0.022833025549621723,-98.76523699742425,287.13830032871294
45.5,21.5,0.0,270.5389254484087,13.04392838310694,3.352931671597327,0.002515476704623529,0,10.843431921032932,0.4092704863471079,1.5020802033265352,1.0928097169794273,286.213928383107,0.0,0.6871978453602843,0.8848730800259972,0.95643172962374,31.35023990763817,0.0001,1000000.0,-367.5226576968845,-96.9837322484758,2470203.2850874844,0.09821796930658605,0.06672166544567644,0.0,0.0,0.0,0.0,0.0,0.018859041361565656,0.018859041361565656,-97.00259128983737,285.36974745483695
46.5,22.5,0.0,271.19695242752493,13.205657785012761,3.216158519794919,0.002221848649734662,0,11.304569128999,0.36149691857419264,1.5180395304704244,1.1565426118962319,286.3756577850128,0.0,0.6703556435973602,0.8902952255468455,0.9564316098779276,31.35021064761319,0.0001,1000000.0,-361.6911903406297,-90.49423791310477,2469821.441969585,0.09913338981303668,0.06673198085080341,0.0,0.0,0.0,0.0,0.0,0.020074176970061575,0.020074176970061575,-90.51431209007482,285.5544430897215
47.5,23.5,0.0,269.1887779309227,12.711164163002934,3.027559771396015,0.0020398191109232675,0,12.008775734285944,0.3318805370183837,1.469705887229737,1.1378253502113533,285.88116416300295,0.0,0.6752859015092028,0.8733054408147163,0.9564314823965228,31.350181918599212,0.0001,1000000.0,-357.6850047077415,-88.49622677681879,2470988.94141115,0.09635706945348362,0.06670045114661406,0.0,0.0,0.0,0.0,0.0,0.0197191877316343,0.0197191877316343,-88.51594596455043,285.02805286676744
48.5,0.5,0.0,269.4312808439805,12.771024743809054,2.436243468225368,0.0024133223142253734,0,14.923502839937624,0.39264986848811545,1.4754840661216853,1.0828341976335698,285.94102474380907,0.0,0.6898479694182241,0.8754271708312104,0.9564313572282879,31.35015520425631,0.0001,1000000.0,-356.83108221135666,-87.39980136737614,2470847.6105798665,0.09668959261507834,0.06670426636782284,0.0,0.0,0.0,0.0,0.0,0.018335297313673355,0.018335297313673355,-87.41813666468981,284.89399803350034
49.5,1.5,0.0,270.2339248349845,12.968865468641798,2.399144936881654,0.0019896238081950506,0,15.154268405349871,0.32371371284459666,1.494723233062109,1.1710095202175124,286.1388654686418,0.0,0.6665540799255846,0.8823120823565112,0.9564312408373661,31.350126085448515,0.0001,1000000.0,-355.1801351727332,-84.94621033774865,2470380.5086285365,0.09779554906425819,0.06671687887544003,0.0,0.0,0.0,0.0,0.0,0.01998181533670717,0.01998181533670717,-84.96619215308536,285.1054699508059
50.5,2.5,0.0,266.6130069227198,12.072838700492092,2.3537394932111977,0.0023101744263735215,0,15.446605888928966,0.37586760763504884,1.409314537856278,1.033446930221229,285.2428387004921,0.0,0.7030240310161726,0.8495661214335418,0.956431113970149,31.350100741762265,0.0001,1000000.0,-355.37333788664245,-88.76033096392263,2472496.027828138,0.0928713135003505,0.06665979452156852,0.0,0.0,0.0,0.0,0.0,0.017406156550104034,0.017406156550104034,-88.77773712047274,284.1422562584092
51.5,3.5,0.0,264.6069464952386,11.57248695346099,2.2053008499927875,0.0022135677700360953,0,16.486315831674247,0.36014961145924895,1.3635116764779582,1.0033620650187092,284.742486953461,0.0,0.7110958192761098,0.8295336957155964,0.9564310035503912,31.35007632372772,0.0001,1000000.0,-353.50809270519716,-88.90114620995854,2473677.358302878,0.09021464409157547,0.06662796044003644,0.0,0.0,0.0,0.0,0.0,0.016778427551677223,0.016778427551677223,-88.91792463751021,283.5659694945159
52.5,4.5,0.0,263.40855743133085,11.272225792250687,2.2234237489960123,0.0020329185791369254,0,16.351937561725652,0.3307578138402843,1.336657832523505,1.0059000186832208,284.4422257922507,0.0,0.7104135563684024,0.8169112515229532,0.9564308971633354,31.350051680671328,0.0001,1000000.0,-349.6955569179036,-86.28699948657277,2474386.274904496,0.08865168596953214,0.06660887139651607,0.0,0.0,0.0,0.0,0.0,0.01693790014216344,0.01693790014216344,-86.30393738671494,283.3096030621496
53.5,5.5,98.94292650391611,268.074486960634,12.435586191483255,2.2453594917737276,0.0020143520646349433,0,16.192189469010252,0.32773702402099075,1.4433605781589256,1.115623554137935,285.60558619148327,0.3971711697387962,0.6811512712560538,0.8633066110710428,0.9564307897956172,31.259389577459295,3.350666177872535,298.4481135733247,-347.64676038021463,7.497501903865526,2471639.581001908,0.09483877374968894,0.06668289277986392,0.0,0.0,0.0,0.0,0.0,62.245567443260775,62.245567443260775,-54.74806553939525,284.89411093865164
54.5,6.5,301.35921120210173,267.9357275612061,12.401209153201679,2.260071552614055,0.002247545613063168,0,16.086785515613002,0.36567783929580805,1.4401033978095383,1.0744255585137303,285.5712091532017,0.7213013052566533,0.6920847688712481,0.8620326663863154,0.9560339861376406,31.08373480102081,6.171124718245469,162.0450153994478,-350.9321984785418,182.19963494051382,2471720.7451892905,0.09465081075405135,0.0666807031058017,0.0,0.0,0.0,0.0,0.0,120.60265414294112,120.60265414294112,61.5969807975727,286.3664783114613
55.5,7.5,496.87832926664043,276.95175650995805,14.60767406755427,2.49193905613823,0.002157301727100465,0,14.589958059882823,0.35099507199769625,1.6627462618000952,1.311751189802399,287.7776740675543,0.8556070264768257,0.6299855172256756,0.9318182796382629,0.9552548794458825,30.813254174409565,7.196919709576724,138.94833350291933,-358.54283269732105,355.66185356728056,2466511.2815265046,0.1073779573831356,0.0668215379369417,0.0,0.0,0.0,0.0,0.0,185.31764360305365,185.31764360305365,170.3442099642269,289.772324810435
