Total Hour, Hour,SW_in,LW_down,Ta,um,q,p,ra,e,esat(T),D,Tk,gR,gD,gT,gSM,SMlast,gs,rs,LW_up,Rn,LH,delta,psy_const,Cinterim,Cactual,Dcanopy,C/S,lambdaEI (C=Cactual),Cfinal,lambdaET,lambda*Etotal,H,Ts,SMnew,d,z0,lambdaEl (C=S),dCdt,lambdaEl (C=Cactual),lambdaE
24.5,0.5,0.0,265.69332199518436,11.843802584848534,2.411089447796404,0.0024674783248215264,0,177.14224860472254,0.4014611036526342,1.3881832336976825,0.9867221300450483,285.0138025848486,1e-05,0.7155750967526623,0.8405516271155719,,,,,,,2.4730367820971724,0.09164706717794732,66.64521868965147,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
25.5,1.5,0.0,270.9902069554572,13.154875768886653,2.3352274165732876,0.0020462589950241963,0,182.89687905279425,0.3329283123737117,1.513012448403007,1.1800841360292953,286.32487576888667,1e-05,0.6641735430330585,0.8886067912480092,,,,,,,2.4699413383096585,0.09884517478186157,66.72874153489506,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
26.5,2.5,0.0,265.71515689178,11.849247180343216,2.238834361221276,0.0023051170087528268,0,190.77150760576546,0.3750447609096239,1.388682314516983,1.0136375536073592,285.01924718034326,1e-05,0.7083350317541199,0.8407689610788524,,,,,,,2.4730239274072097,0.09167600933300821,66.64556510911562,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
27.5,3.5,0.0,262.49325954707354,11.04220341783844,2.207183468369386,0.0023784680667895777,0,193.50716081853824,0.3869790488088509,1.3164012807508754,0.9294222319420244,284.21220341783845,1e-05,0.7310800628131323,0.8069365780763745,,,,,,,2.4749293577304834,0.0874700127956123,66.59425516757165,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
28.5,4.5,0.0,260.0215370274312,10.418017833014291,2.3048536602262777,0.002301629722466132,0,185.3071254544824,0.3744773760668369,1.2627863126709666,0.8883089366041297,283.5880178330143,1e-05,0.7422819190326966,0.7785364792208581,,,,,,,2.476403059896253,0.08433087907520759,66.55462506871673,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
29.5,5.5,98.94292650391611,266.9568321226208,12.158311932977485,2.1916861393803444,0.0023609256664384654,0,194.87544256246903,0.38412488334979533,1.4172725446034122,1.0331476612536168,285.3283119329775,0.3971711697387962,0.7031041557042621,0.8528630055057614,,,,,,,2.47229422552624,0.09333174155465647,66.66523566196337,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
30.5,6.5,301.35921120210173,269.03431915514886,12.673015731416598,2.293972694349259,0.002220462885974997,0,186.1860899311762,0.36127145347374545,1.466033896575822,1.1047624431020764,285.8430157314166,0.7213013052566533,0.684027431025751,0.8719439404481238,,,,,,,2.4710790098581255,0.09614566477407803,66.69801997949097,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
31.5,7.5,496.87832926664043,272.2773912659175,13.470570081256357,2.4859950467857805,0.0022906948243341246,0,171.80476965229354,0.3726982575926261,1.5445025468806344,1.1718042892880083,286.6405700812564,0.8556070264768257,0.6663454637440632,0.8988941277714715,,,,,,,2.4691959840381537,0.10064853280251472,66.74888434772025,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
32.5,8.5,672.1759755206294,279.5161695717117,15.225399858622021,2.674098349288928,0.00244533603741131,0,159.71955798983456,0.39785853213187233,1.730251204471361,1.3323926723394885,288.39539985862206,0.924826174148243,0.6246855840245523,0.9469941438450555,,,,,,,2.4650528309337933,0.111191343919355,66.86107295638917,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
33.5,9.5,815.3059047139755,284.9939442423784,16.53080450201015,2.844240141791068,0.00229254838729026,0,150.16517068801994,0.37299983407359216,1.880857962005593,1.5078581279320007,289.70080450201016,0.9636180397595431,0.5802866412703171,0.9727882726651089,,,,,,,2.461970770570754,0.11962977928334147,66.94477413808167,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
34.5,10.5,916.5140484190015,295.6386407316782,19.014652430408887,3.2511319692809,0.0026282470832714195,0,131.37141475811669,0.42761833573483543,2.1994028053570327,1.7717844696221974,292.1846524304089,0.9850452483425146,0.5157073517550792,0.9983380208519047,,,,,,,2.4561064056118047,0.13719233928127292,67.10461598644098,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
35.5,11.5,968.9032386939596,306.82300695831015,21.553185999255252,3.557649201413313,0.0026890238135408714,0,120.05281639350544,0.4375067683767463,2.5727770098544327,2.1352702414776865,294.7231859992553,0.9946793266924668,0.4311002369450136,0.9925765750299262,,,,,,,2.4501129278557583,0.157350117269048,67.26876761335997,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
36.5,12.5,968.9032386939596,304.80715998141864,21.100832702472907,4.249976307194474,0.00269289315368506,0,100.49604409482417,0.4381363137506882,2.502450648830812,2.0643143350801236,294.27083270247294,0.9946793266924668,0.44722197893673055,0.9959624606058132,,,,,,,2.4511809339894612,0.15358530263644707,67.23945788129511,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
37.5,13.5,916.5140484190015,312.27562660655417,22.76567701408462,4.167542170606992,0.0023816635876860526,0,102.48385952326596,0.3874989631412034,2.7698654007471992,2.3823664376059956,295.93567701408466,0.9850452483425146,0.37645123067255754,0.9784545011724375,,,,,,,2.447250236569746,0.1678280475875331,67.34745581287056,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
38.5,14.5,815.3059047139755,307.9907934177501,21.814216893936297,4.560704240854497,0.0024620539877522303,0,93.64909097673716,0.40057855877898024,2.6141395585591485,2.213560999780168,294.9842168939363,0.9636180397595431,0.41353396676269616,0.9901572082945442,,,,,,,2.4494966339134163,0.15955787318972153,67.28569245147362,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
39.5,15.5,672.1759755206294,308.66369860603356,21.964291912152447,3.916111344874105,0.0025416161896225768,0,109.0637545147492,0.4135234057713903,2.6381822359655427,2.2246588301941523,295.13429191215243,0.924826174148243,0.4110627704348507,0.9886119950843018,,,,,,,2.449142306795408,0.16083898860238308,67.29542693910359,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
40.5,16.5,496.87832926664043,303.51349994824284,20.8093538806747,4.465188770432687,0.0023426340050028624,0,95.652351631348,0.38114881238953324,2.4580303359552094,2.0768815235656763,293.9793538806747,0.8556070264768257,0.44435267266097866,0.9976021649410185,,,,,,,2.451869115487727,0.15119997007474975,67.22058536050066,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
41.5,17.5,301.35921120210173,295.9653544924746,19.089819907087158,4.00839556684887,0.002470877757681094,0,106.55280878517074,0.4020141946580816,2.209736815821144,1.8077226211630624,292.25981990708715,0.7213013052566533,0.5071185157291682,0.9986303335751389,,,,,,,2.455928935199367,0.13775613548124874,67.10946510227039,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
42.5,18.5,98.94292650391611,292.47416227404483,18.28335296152627,3.524443434701774,0.0026507409301951604,0,121.18390159549092,0.4312781063275727,2.10104977018532,1.6697716638577473,291.45335296152626,0.3971711697387962,0.5403547099746947,0.9940197073459511,,,,,,,2.457833003657836,0.13180842411529234,67.05747580292588,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
43.5,19.5,0.0,279.9411917873236,15.327369826055989,3.8223772348328646,0.002209920488585735,0,111.73826656291531,0.3595561952489974,1.7416224819210897,1.3820662866720923,288.497369826056,1e-05,0.6119976871860239,0.9493158037917226,,,,,,,2.464812079840682,0.11183176395310374,66.86760362723929,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
44.5,20.5,0.0,277.7170815652063,14.792476050186812,3.4967227311988336,0.0022650030131659187,0,122.1446020180567,0.3685181751324614,1.68269491937634,1.3141767442438788,287.9624760501868,1e-05,0.6293618893042466,0.9365583811376463,,,,,,,2.4660749640455086,0.1085069533771321,66.83336053176707,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
45.5,21.5,0.0,270.5389254484087,13.04392838310694,3.352931671597327,0.002515476704623529,0,127.38279458176426,0.4092704863471079,1.5020802033265352,1.0928097169794273,286.213928383107,1e-05,0.6871978453602843,0.8848730800259972,,,,,,,2.4702032850874844,0.09821796930658605,66.72166544567642,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
46.5,22.5,0.0,271.19695242752493,13.205657785012761,3.216158519794919,0.002221848649734662,0,132.79998598981012,0.36149691857419264,1.5180395304704244,1.1565426118962319,286.3756577850128,1e-05,0.6703556435973602,0.8902952255468455,,,,,,,2.469821441969585,0.09913338981303668,66.7319808508034,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
47.5,23.5,0.0,269.1887779309227,12.711164163002934,3.027559771396015,0.0020398191109232675,0,141.07262568521787,0.3318805370183837,1.469705887229737,1.1378253502113533,285.88116416300295,1e-05,0.6752859015092028,0.8733054408147163,,,,,,,2.47098894141115,0.09635706945348362,66.70045114661406,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
48.5,0.5,0.0,269.4312808439805,12.771024743809054,2.436243468225368,0.0024133223142253734,0,175.31326894880928,0.39264986848811545,1.4754840661216853,1.0828341976335698,285.94102474380907,1e-05,0.6898479694182241,0.8754271708312104,,,,,,,2.4708476105798667,0.09668959261507834,66.70426636782283,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
49.5,1.5,0.0,270.2339248349845,12.968865468641798,2.399144936881654,0.0019896238081950506,0,178.02417844955826,0.32371371284459666,1.494723233062109,1.1710095202175124,286.1388654686418,1e-05,0.6665540799255846,0.8823120823565112,,,,,,,2.4703805086285366,0.09779554906425819,66.71687887544003,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
50.5,2.5,0.0,266.6130069227198,12.072838700492092,2.3537394932111977,0.0023101744263735215,0,181.45840166325075,0.37586760763504884,1.409314537856278,1.033446930221229,285.2428387004921,1e-05,0.7030240310161726,0.8495661214335418,,,,,,,2.472496027828138,0.0928713135003505,66.6597945215685,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
51.5,3.5,0.0,264.6069464952386,11.57248695346099,2.2053008499927875,0.0022135677700360953,0,193.67235376124336,0.36014961145924895,1.3635116764779582,1.0033620650187092,284.742486953461,1e-05,0.7110958192761098,0.8295336957155964,,,,,,,2.4736773583028784,0.09021464409157547,66.62796044003643,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
52.5,4.5,0.0,263.40855743133085,11.272225792250687,2.2234237489960123,0.0020329185791369254,0,192.09375026358944,0.3307578138402843,1.336657832523505,1.0059000186832208,284.4422257922507,1e-05,0.7104135563684024,0.8169112515229532,,,,,,,2.474386274904496,0.08865168596953214,66.60887139651605,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
53.5,5.5,98.94292650391611,268.074486960634,12.435586191483255,2.2453594917737276,0.0020143520646349433,0,190.21711576010506,0.32773702402099075,1.4433605781589256,1.115623554137935,285.60558619148327,0.3971711697387962,0.6811512712560538,0.8633066110710428,,,,,,,2.471639581001908,0.09483877374968894,66.6828927798639,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
54.5,6.5,301.35921120210173,267.9357275612061,12.401209153201679,2.260071552614055,0.002247545613063168,0,188.97888691876705,0.36567783929580805,1.4401033978095383,1.0744255585137303,285.5712091532017,0.7213013052566533,0.6920847688712481,0.8620326663863154,,,,,,,2.4717207451892906,0.09465081075405135,66.6807031058017,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
55.5,7.5,496.87832926664043,276.95175650995805,14.60767406755427,2.49193905613823,0.002157301727100465,0,171.39496462311632,0.35099507199769625,1.6627462618000952,1.311751189802399,287.7776740675543,0.8556070264768257,0.6299855172256756,0.9318182796382629,,,,,,,2.4665112815265045,0.1073779573831356,66.8215379369417,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
56.5,8.5,672.1759755206294,285.4967635568821,16.64968522388355,2.675134421613198,0.002352553856774757,0,159.65769903712513,0.38276278184180934,1.8951274288457813,1.512364647003972,289.81968522388354,0.924826174148243,0.579161743054422,0.9747139948120384,,,,,,,2.461690093186411,0.12042454489779113,66.95240705830689,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
57.5,9.5,815.3059047139755,285.3265165499953,16.609451607053543,2.8367384928688355,0.0022030475518719913,0,150.56227686953102,0.3584379618158288,1.8902875346555352,1.5318495728397064,289.77945160705355,0.9636180397595431,0.5743068803005849,0.974070170121725,,,,,,,2.4617850847557463,0.1201550668788583,66.94982360199438,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
58.5,10.5,916.5140484190015,297.7971779755203,19.51012124625015,3.158289178444259,0.0026710642342164144,0,135.23328050035042,0.4345847274963041,2.268306306274572,1.8337215787782677,292.68012124625017,0.9850452483425146,0.500935637056136,0.9997441939572487,,,,,,,2.4549366037376035,0.14094490540642038,67.13659200791093,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
59.5,11.5,968.9032386939596,302.6545605543676,20.615308296292266,3.395745487015724,0.002740797583566191,0,125.7767426925527,0.44593041070240924,2.4288420351427473,1.9829116244403382,293.78530829629227,0.9946793266924668,0.465952962993288,0.9984582271994362,,,,,,,2.452327257112454,0.14962941725002327,67.2080272697716,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
60.5,12.5,968.9032386939596,305.38925105790725,21.231682974752307,3.793873037256316,0.0025872752341493436,0,112.57778058873885,0.42095217635998966,2.522618831568534,2.1016666552085446,294.4016829747523,0.9946793266924668,0.4387113887136708,0.9950882120957238,,,,,,,2.45087199649661,0.1546664227163679,67.2479335542671,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
61.5,13.5,916.5140484190015,313.5318734009459,23.042773243408593,3.568117701843538,0.0025008982365817647,0,119.70059343869211,0.406898555533882,2.8167141431005924,2.4098155875667104,296.2127732434086,0.9850452483425146,0.37052362677253015,0.9741952202160944,,,,,,,2.446596012372312,0.17030353980152346,67.36546464432683,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
62.5,14.5,815.3059047139755,310.0711596557123,22.277399994209162,4.418511329224515,0.0024768513273818044,0,96.66282929837692,0.402986100210673,2.688966178497105,2.285980078286432,295.44739999420915,0.9636180397595431,0.39749250941419184,0.9850255831708626,,,,,,,2.448403058613672,0.16353982836736597,67.31574549810425,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
63.5,15.5,672.1759755206294,309.7701342822326,22.21052271650924,4.757052491266888,0.0024435554218028284,0,89.78370685500421,0.3975688242547367,2.6780480308750323,2.2804792066202957,295.38052271650923,0.924826174148243,0.3987040063922924,0.9858327789904588,,,,,,,2.4485609558663217,0.16295975797545412,67.31140459278649,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
64.5,16.5,496.87832926664043,306.61024802912254,21.505548587233932,4.617397152577954,0.0025045565094923617,0,92.49925710447387,0.40749376006531673,2.5652904786486443,2.1577967185833278,294.67554858723395,0.8556070264768257,0.426022054290769,0.9929813423295458,,,,,,,2.4502253997855408,0.15695000621546046,67.26567979617049,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
65.5,17.5,301.35921120210173,302.19121137441846,20.51046013782469,4.579395833377743,0.0024482511668393638,0,93.2668460884593,0.3983328265018386,2.4131972346536172,2.014864408151779,293.6804601378247,0.7213013052566533,0.4585705197789035,0.998842435002079,,,,,,,2.452574803614596,0.1487865607574233,67.20124374086885,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
66.5,18.5,98.94292650391611,294.2108597905655,18.685427992810574,3.7594745955475357,0.0023422794620276254,0,113.60784479714496,0.38109112790545935,2.154637596134191,1.7735464682287316,291.8554279928106,0.3971711697387962,0.515285108678145,0.9967248873008959,,,,,,,2.456883704508974,0.1347459436340562,67.08338570032465,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
67.5,19.5,0.0,280.6987996248313,15.508845081571225,3.7261586267129028,0.0024467320076731287,0,114.62362426222117,0.39808565784006533,1.7620220022515374,1.363936344411472,288.67884508157124,1e-05,0.616617666946202,0.9533190504273473,,,,,,,2.4643836167624102,0.11297926678216459,66.87922937377157,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
68.5,20.5,0.0,279.46766715232815,15.213755922750888,3.2332063040515204,0.0022521357133047245,0,132.0997691469823,0.36642465303285876,1.728956870226639,1.3625322171937801,288.3837559227509,1e-05,0.6169759961364385,0.946725726548156,,,,,,,2.465080322266385,0.11111841305484114,66.86032730117562,,,,,,,,,,,,0.07724057013989283,0.012827828958032148,,,,
