Total Hour,Hour,SR_down,LW_down,Ta,wind_speed,q,precip,ra,e,e_sat,VPD,gR,gD,gT,Lambda,delta,psy_const,gSM,gS,rs,LW_up,Rn,Cinterim,Cactual,Dcanopy,lambdaEi,Cfinal,lambdaEt,lambdaET,H,Ts,SMlast,SMnew
61.5,13.5,917,313.5,23.04,3.57,2.5,0,64.13658127308649,0.4067524115755627,2.8162418647902876,2.409489453214725,0.9851387645478962,0.37059388694098633,0.9742397499999994,2446602.56,0.17027861270675165,0.06736528436004662,0.06898293379655274,0.7360789877880086,1358.5498521090794,-533.3593783907676,486.23062160923246,0.0,0.0,0.0,0.0,0.0,77.85975748234942,77.85975748234942,408.370864126883,317.23064311642503,0.8956853793517588,0.7811203365781348
62.5,14.5,815,310.1,22.28,4.42,2.48,0,51.802623335954465,0.40349839228295825,2.6893914301041364,2.285893037821178,0.9635467980295567,0.39751167001572574,0.9849937499999994,2448396.92,0.16356241508300082,0.06731591427194657,0.058255400110993616,0.6593463624340957,1516.6535480810421,-537.3156777608722,400.3343222391279,0.0,0.0,0.0,0.0,0.0,54.7123419426467,54.7123419426467,345.6219802964812,309.81939723587294,0.7811203365781348,0.7006740537942437
63.5,15.5,672,309.8,22.21,4.76,2.44,0,48.102435954814865,0.3969903536977492,2.6779628467479863,2.2809724930502373,0.9247706422018349,0.3985953194005617,0.985839,2448562.19,0.16295523096556688,0.06731137066623495,0.050648859999921636,0.5521577257517541,1811.076714789267,-520.9059861622293,306.3340138377708,0.0,0.0,0.0,0.0,0.0,39.42837421339889,39.42837421339889,266.9056396243719,305.6841047167395,0.7006740537942437,0.6427044634167022
64.5,16.5,497,306.6,21.51,4.62,2.5,0,49.56008552920319,0.4067524115755627,2.56598924019684,2.1592368286212773,0.8556671449067432,0.4256980635726828,0.9929439999999999,2450214.8899999997,0.15698735759481108,0.0672659683210145,0.04512952811476689,0.48968109132429033,2042.1454242711445,-483.3106898499813,205.9793101500187,0.0,0.0,0.0,0.0,0.0,28.91260518141544,28.91260518141544,177.06670496860326,301.72294660680916,0.6427044634167022,0.6002243613334536
65.5,17.5,301,302.2,20.51,4.58,2.45,0,49.992924704130736,0.3986173633440515,2.4131287703214506,2.014511406977399,0.7209580838323353,0.45865186602593766,0.998844,2452575.8899999997,0.14878287065613244,0.0672012139736145,0.04106460078901519,0.4068925194630528,2457.651473464366,-458.3706546418164,75.59934535818363,0.0,0.0,0.0,0.0,0.0,17.461161574362176,17.461161574362176,58.13818378382145,296.01268151778066,0.6002243613334536,0.5745940915733999
66.5,18.5,99,294.2,18.69,3.76,2.34,0,60.895637006627325,0.38072025723472674,2.155253758345847,1.7745335011111203,0.39732441471571905,0.5150486289436341,0.9967510000000002,2456872.91,0.13477966247703851,0.06708368043767392,0.038603671125210015,0.23622726924659262,4233.211530528769,-429.9926192695766,-59.562619269576615,0.0,0.0,0.0,0.0,0.0,5.812871804340553,5.812871804340553,-65.37549107391717,288.6648843300771,0.5745940915733999,0.5660766227167686
67.5,19.5,0,280.7,15.51,3.73,2.45,0,61.385414247967496,0.3986173633440515,1.7621524937691284,1.363535130425077,0.0,0.6167200479456646,0.9533440000000002,2464380.8899999997,0.11298660145469278,0.0668793033736023,0.03778445596374835,0.0001,1000000.0,-393.78916554786207,-113.08916554786208,0.0,0.0,0.0,0.0,0.0,0.01367305402345077,0.01367305402345077,-113.10283860188554,283.10783280748825,0.5660766227167686,0.56605664893971
68.5,20.5,0,279.5,15.21,3.23,2.25,0,70.887800354464,0.3660771704180064,1.7285395448016492,1.3624623743836428,0.0,0.6169938217748328,0.9466389999999998,2465089.19,0.11109489680241255,0.06686008678266851,0.037782534053952266,0.0001,1000000.0,-360.01986726902703,-80.51986726902703,0.0,0.0,0.0,0.0,0.0,0.015903328896592225,0.015903328896592225,-80.53577059792363,283.7980983575,0.56605664893971,0.5660334238230448
69.5,21.5,0,270.7,13.09,3.24,2.47,0,70.66901084719716,0.401871382636656,1.506611441003562,1.104740058366906,0.0,0.6840333634160096,0.8864309999999997,2470094.5100000002,0.09847800792292195,0.06672460365511196,0.0377802992900671,0.0001,1000000.0,-347.7239046219588,-77.02390462195882,0.0,0.0,0.0,0.0,0.0,0.012593738861723151,0.012593738861723151,-77.03649836082054,281.89070880320793,0.5660334238230448,0.5660150692784236
70.5,22.5,0,274.3,13.97,3.46,2.42,0,66.17560553321351,0.39373633440514466,1.5954953161735252,1.2017589817683807,0.0,0.6585002609520657,0.9141510000000013,2468016.8299999996,0.10355860894905729,0.06678077522284077,0.03777853317800306,0.0001,1000000.0,-344.76776122946376,-70.46776122946375,0.0,0.0,0.0,0.0,0.0,0.015188339966459692,0.015188339966459692,-70.4829495694302,283.39658964556384,0.5660150692784236,0.5659929146386276
71.5,23.5,0,270.0,12.9,3.13,2.01,0,73.15258630828075,0.3270289389067524,1.4880015210641748,1.1609725821574224,0.0,0.6691907066715754,0.8799377499999997,2470543.1,0.09740936640489348,0.06671248810450545,0.03777640140864169,0.0001,1000000.0,-343.78116755174136,-73.78116755174136,0.0,0.0,0.0,0.0,0.0,0.013800243844177667,0.013800243844177667,-73.79496779558553,281.7374670336171,0.5659929146386276,0.5659728053445056
72.5,0.5,0,270.7,13.07,2.43,2.16,0,94.22534779626285,0.3514340836012862,1.5046429284549914,1.1532088448537052,0.0,0.67123280678704,0.8857560000000003,2470141.73,0.098365051521624,0.06672332812677029,0.0377744664429609,0.0001,1000000.0,-343.41167818078003,-72.71167818078004,0.0,0.0,0.0,0.0,0.0,0.011432014224191867,0.011432014224191867,-72.72311019500424,280.7404692245121,0.5659728053445056,0.5659561442555052
73.5,1.5,0,269.3,12.73,2.38,2.41,0,96.20487190962973,0.39210932475884247,1.4715219133359465,1.079412588577104,0.0,0.6907578344980249,0.8739750000000012,2470944.47,0.09646159664137043,0.06670165160385737,0.0377728632690999,0.0001,1000000.0,-336.98986080277496,-67.68986080277494,0.0,0.0,0.0,0.0,0.0,0.010743386585589222,0.010743386585589222,-67.70060418936053,280.6727285497942,0.5659561442555052,0.5659404918634027
74.5,2.5,0,268.9,12.64,2.3,2.02,0,99.55112832387773,0.3286559485530547,1.462862460646596,1.1342065120935414,0.0,0.6762406646167154,0.8707597500000002,2471156.96,0.09596302254302658,0.06669591605804677,0.037771357152277196,0.0001,1000000.0,-334.4392115813829,-65.53921158138292,0.0,0.0,0.0,0.0,0.0,0.01179844270617095,0.01179844270617095,-65.55101002408908,280.572656995106,0.5659404918634027,0.5659233038035466
75.5,3.5,0,262.2,10.97,2.19,2.0,0,104.55141330818208,0.32540192926045014,1.3100986824621805,0.9846967532017303,0.0,0.7161210229866233,0.8037510000000019,2475099.83,0.08710186928766811,0.06658966849446958,0.03776970326650497,0.0001,1000000.0,-334.0395559714539,-71.83955597145393,0.0,0.0,0.0,0.0,0.0,0.008598456239849641,0.008598456239849641,-71.84815442769379,278.1111987343399,0.5659233038035466,0.5659107974625545
76.5,4.5,0,266.0,11.93,2.21,2.23,0,103.60524667190893,0.3628231511254019,1.3961030778864085,1.0332799267610067,0.0,0.7030687432182683,0.8439750000000009,2472833.2699999996,0.09210618696643723,0.0666507035350661,0.03776849986773245,0.0001,1000000.0,-328.0210744501989,-62.02107445019891,0.0,0.0,0.0,0.0,0.0,0.01043405801710353,0.01043405801710353,-62.031508508216014,279.9420214123514,0.5659107974625545,0.5658956073527653
77.5,5.5,99,264.9,11.65,2.26,2.17,0,101.31309519686673,0.35306109324758844,1.370520555231493,1.0174594619839046,0.39732441471571905,0.7073091965497722,0.8327189999999998,2473494.3499999996,0.09062191730011834,0.06663289009348981,0.03776703822640903,0.26514730287640903,3771.488486406071,-326.5255735991242,14.604426400875795,0.0,0.0,0.0,0.0,0.0,5.245641516323342,5.245641516323342,9.358784884552453,285.58097517952444,0.5658956073527653,0.5582609388285522
78.5,6.5,301,265.0,11.66,2.26,2.34,0,101.31309519686673,0.38072025723472674,1.3714270754904827,0.9907068182557559,0.7209580838323353,0.7145015067905133,0.8331277500000017,2473470.7399999998,0.09067457376155239,0.06663352612386998,0.03703212475044604,0.47678726905815577,2097.3714377386736,-344.5456467563006,152.22435324369943,0.0,0.0,0.0,0.0,0.0,16.91039069197376,16.91039069197376,135.31396255172567,295.83255729939106,0.5582609388285522,0.5336487994946923
79.5,7.5,497,273.8,13.84,2.49,2.29,0,91.95485748791917,0.37258520900321546,1.5820818681220963,1.209496659118881,0.8556671449067432,0.6564792868504785,0.9102997499999997,2468323.7600000002,0.10279432224612588,0.06677247119738376,0.03465913577959889,0.5316787368441397,1880.8350432361703,-385.4221128143577,271.0678871856423,0.0,0.0,0.0,0.0,0.0,28.823195185267092,28.823195185267092,242.2446920003752,304.8878129279524,0.5336487994946923,0.49161075556039036
80.5,8.5,672,281.0,15.58,2.73,2.12,0,83.8709139724977,0.34492604501607715,1.7700774638170524,1.4251514188009753,0.9247706422018349,0.6010685891917988,0.95484375,2464215.62,0.11343191424855702,0.06688378883436265,0.030592489910347687,0.4871093402451883,2052.927171334153,-439.0033484404848,359.43665155951527,0.0,0.0,0.0,0.0,0.0,34.08284317485753,34.08284317485753,325.3538083846577,310.650433609944,0.49161075556039036,0.44181875098349904
81.5,9.5,815,287.9,17.21,2.87,2.54,0,79.77964987627831,0.41326045016077173,1.9636676760301612,1.5504072258693895,0.9635467980295567,0.5696964704126297,0.9828389999999999,2460367.19,0.12423107503485882,0.06698840638108901,0.02575357863516714,0.4168286512920881,2399.067331144809,-483.54308942034015,431.9069105796599,0.0,0.0,0.0,0.0,0.0,35.305118993485344,35.305118993485344,396.60179158617456,315.77406582159546,0.44181875098349904,0.3901604339269514
82.5,10.5,917,300.5,20.12,3.15,2.48,0,72.68812544283135,0.40349839228295825,2.3557073343297357,1.9522089420467774,0.9851387645478962,0.4730831301063799,0.9997897499999999,2453496.6799999997,0.14568294634520612,0.06717599355806671,0.020707763888629938,0.28946629963978837,3454.633583406425,-518.6040567399324,487.98594326006764,0.0,0.0,0.0,0.0,0.0,30.701695520680083,30.701695520680083,457.2842477393876,319.9668872645137,0.3901604339269514,0.34511203228230425
83.5,11.5,969,303.6,20.83,3.49,2.47,0,65.60676078650967,0.401871382636656,2.461153892104982,2.059282509468326,0.9946963216424294,0.4483725142154651,0.9975,2451820.37,0.15136789155644556,0.06722192179617872,0.016286257277711602,0.21736266198187665,4600.606152327019,-550.0735510283681,499.6564489716319,0.0,0.0,0.0,0.0,0.0,23.26252393597605,23.26252393597605,476.39392503565585,319.08419993736766,0.34511203228230425,0.31095574285988065
84.5,12.5,969,304.9,21.11,3.54,2.32,0,64.6801116228584,0.3774662379421222,2.503859015958678,2.126392778016556,0.9946963216424294,0.43310679583053563,0.9959039999999998,2451159.29,0.15366083664460503,0.06724005161264653,0.012920511349798103,0.16630447803204845,6013.067187567195,-561.4795782770227,489.55042172297726,0.0,0.0,0.0,0.0,0.0,17.95242491184744,17.95242491184744,471.5979968111298,318.76094372736566,0.31095574285988065,0.28458914565572635
85.5,13.5,917,308.4,21.91,3.82,2.75,0,59.93916103270126,0.44742765273311896,2.6294622292802576,2.1820345765471387,0.9851387645478962,0.4205796079717262,0.9891839999999996,2449270.4899999998,0.16037452635019614,0.06729190501552894,0.010314484528002543,0.1268210915913021,7885.12373969019,-557.2478018498093,457.2421981501907,0.0,0.0,0.0,0.0,0.0,13.071414226767983,13.071414226767983,444.17078392342273,316.4471250520528,0.28458914565572635,0.26537644889214235
86.5,14.5,815,312.0,22.7,4.56,2.67,0,50.21219191774535,0.434411575562701,2.7588616266004506,2.3244500510377497,0.9635467980295567,0.3890521270870294,0.9794077499999999,2447405.3,0.16724578322202138,0.06734318879280765,0.008411203985860372,0.09264533650215656,10793.85145281136,-548.1321548778061,391.41784512219397,0.0,0.0,0.0,0.0,0.0,8.370812437594807,8.370812437594807,383.0470326845992,311.3064249461729,0.26537644889214235,0.25306343936513787
87.5,15.5,672,312.2,22.76,4.03,2.31,0,56.815780432982315,0.37583922829581995,2.7689127418662256,2.3930735135704055,0.9247706422018349,0.3741356473195775,0.9785377499999999,2447263.64,0.167777650140294,0.06734708695725893,0.007189507773137205,0.0730232436874801,13694.269790037428,-523.0197654066127,306.62023459338735,0.0,0.0,0.0,0.0,0.0,6.310818099023159,6.310818099023159,300.3094164943642,309.62378074422816,0.25306343936513787,0.24378003205864784
88.5,16.5,497,306.6,21.49,4.18,2.49,0,54.77693663754037,0.40512540192926044,2.5628510399449316,2.157725638015671,0.8556671449067432,0.42603804777924154,0.9931109999999999,2450262.11,0.15681959842379475,0.06726467201111723,0.006267413412734069,0.06807076515435212,14690.594379723449,-500.46874964150174,188.82125035849828,0.0,0.0,0.0,0.0,0.0,4.30863327894661,4.30863327894661,184.51261707955166,302.77165092383837,0.24378003205864784,0.23744965632418905
89.5,17.5,301,294.4,18.72,4.08,2.25,0,56.11950861395067,0.3660771704180064,2.1593006377492086,1.7932234673312022,0.7209580838323353,0.5105777532012804,0.99691975,2456802.08,0.13500109174066766,0.06708561447099474,0.005638144192951167,0.06207111357565905,16110.553563391299,-473.84965009838197,52.320349901618016,0.0,0.0,0.0,0.0,0.0,2.4088102699667537,2.4088102699667537,49.911539631651266,294.1380205124391,0.23744965632418905,0.23391997965935965
90.5,18.5,99,294.5,18.75,4.26,2.51,0,53.74826177110769,0.4083794212218649,2.1633541649278674,1.7549747437060024,0.39732441471571905,0.5197415443521303,0.9970840000000001,2456731.25,0.1352228290617881,0.06708754861583578,0.005287104659909669,0.03265905351232058,30619.380920599902,-427.92332319499087,-57.19332319499087,0.0,0.0,0.0,0.0,0.0,0.8576052686057735,0.8576052686057735,-58.05092846359664,289.41585751160346,0.23391997965935965,0.2326632777034657
91.5,19.5,0,280.4,15.43,4.04,2.48,0,56.675147313098705,0.40349839228295825,1.7531334866383526,1.3496350943553943,0.0,0.6202708089032921,0.9516000000000006,2464569.7699999996,0.1124794915813225,0.0668741778693561,0.005162091040718519,0.0001,1000000.0,-390.554025083956,-110.15402508395601,0.0,0.0,0.0,0.0,0.0,0.014643529708646437,0.014643529708646437,-110.16866861366466,283.58886385687896,0.2326632777034657,0.23264188788217
92.5,20.5,0,275.9,14.35,3.41,2.27,0,67.14592232988821,0.3693311897106109,1.6352776809588365,1.2659464912482257,0.0,0.641804217042165,0.9249240000000011,2467119.65,0.10582044753890071,0.0668050603749267,0.005159963097932985,0.0001,1000000.0,-363.15236177151905,-87.25236177151908,0.0,0.0,0.0,0.0,0.0,0.01432865473346647,0.01432865473346647,-87.26669042625254,282.81723158504684,0.23264188788217,0.2326209796311087
93.5,21.5,0,270.3,12.97,3.42,2.44,0,66.94958922366045,0.3969903536977492,1.4948341934243479,1.0978438397265986,0.0,0.6858619020360215,0.8823510000000014,2470377.83,0.09780192216640617,0.06671695121649387,0.005157883059232926,0.0001,1000000.0,-346.4999619992341,-76.19996199923406,0.0,0.0,0.0,0.0,0.0,0.013022432782686688,0.013022432782686688,-76.21298443201675,282.04492058424813,0.2326209796311087,0.23260200247002494
94.5,22.5,0,272.0,13.41,3.35,2.08,0,68.34853586415485,0.3384180064308682,1.5384165520888633,1.1999985456579951,0.0,0.6589603801650403,0.8969590000000014,2469338.9899999998,0.1003003813386036,0.06674501874301916,0.005155995129531132,0.0001,1000000.0,-342.73736874938766,-70.73736874938766,0.0,0.0,0.0,0.0,0.0,0.01513343741514975,0.01513343741514975,-70.7525021868028,282.6988854379302,0.23260200247002494,0.23257993973383717
95.5,23.5,0,269.0,12.66,2.96,2.48,0,77.35391727868875,0.40349839228295825,1.4647829070911804,1.0612845148082222,0.0,0.6955858255599385,0.8714777500000015,2471109.7399999998,0.09607362675323071,0.06669719053853837,0.00515380022902745,0.0001,1000000.0,-342.4491410100003,-73.44914101000029,0.0,0.0,0.0,0.0,0.0,0.011639972374126872,0.011639972374126872,-73.46078098237442,281.2693862106932,0.23257993973383717,0.23256298221071767
96.5,0.5,0,272.1,13.43,2.43,2.12,0,94.22534779626285,0.34492604501607715,1.5404237917305752,1.195497746714498,0.0,0.6601372741442385,0.8976000000000007,2469291.77,0.10041522607552567,0.06674629510080861,0.0051521132148534265,0.0001,1000000.0,-340.5823276868099,-68.48232768680987,0.0,0.0,0.0,0.0,0.0,0.012606290777256468,0.012606290777256468,-68.49493397758712,281.4202160721032,0.23256298221071767,0.23254460339969601
97.5,1.5,0,266.8,12.12,2.35,2.34,0,97.4330192106037,0.38072025723472674,1.4137006353662969,1.03298037813157,0.0,0.7031489446840999,0.8513897500000007,2472384.6799999997,0.09312512259186374,0.06666279665283237,0.005150284801042626,0.0001,1000000.0,-337.49118123657837,-70.69118123657836,0.0,0.0,0.0,0.0,0.0,0.009683343045840858,0.009683343045840858,-70.7008645796242,279.76138524643636,0.23254460339969601,0.23253050363793684
98.5,2.5,0,268.5,12.53,2.31,2.22,0,99.12017105840638,0.36119614147909973,1.4523394703843755,1.0911433289052757,0.0,0.6876402795461556,0.8667749999999995,2471416.67,0.09535663532529695,0.06668890728588395,0.005148882085656781,0.0001,1000000.0,-333.9051714028447,-65.4051714028447,0.0,0.0,0.0,0.0,0.0,0.01111400408251532,0.01111400408251532,-65.41628540692722,280.49604699914113,0.23253050363793684,0.2325143143748382
99.5,3.5,0,263.9,11.39,2.26,2.3,0,101.31309519686673,0.3742122186495177,1.347135054358452,0.9729228357089342,0.0,0.7192976874779915,0.8219160000000001,2474108.21,0.08926196572562947,0.06661635756441632,0.005147271493703975,0.0001,1000000.0,-331.6970950660491,-67.79709506604911,0.0,0.0,0.0,0.0,0.0,0.008991687420281003,0.008991687420281003,-67.80608675346939,279.04659738667146,0.2325143143748382,0.23250123084252453
100.5,4.5,0,263.9,11.4,2.27,2.25,0,100.86678200216684,0.3660771704180064,1.3480279711634873,0.9819508007454809,0.0,0.7168614242977465,0.8223377499999996,2474084.5999999996,0.08931394802353776,0.06661699327921852,0.005145969874070122,0.0001,1000000.0,-330.01746996849903,-66.11746996849905,0.0,0.0,0.0,0.0,0.0,0.009422714613011588,0.009422714613011588,-66.12689268311206,279.2168215084004,0.23250123084252453,0.23248752000474363
101.5,5.5,99,266.0,11.92,2.2,2.45,0,104.07617961132671,0.3986173633440515,1.3951822444362032,0.9965648810921517,0.39732441471571905,0.7129242711870075,0.8435797500000013,2472856.88,0.0920528229393348,0.06665006717672153,0.005144605844913275,0.03687976628687091,27115.139294036067,-326.9968789808729,15.233121019127097,0.0,0.0,0.0,0.0,0.0,0.7608807000726171,0.7608807000726171,14.47224031905448,286.2988503782729,0.23248752000474363,0.23137982528030757
102.5,6.5,301,265.1,11.7,2.29,2.37,0,99.98584940826147,0.3856012861736335,1.3750584263039283,0.9894571401302947,0.7209580838323353,0.714838141190941,0.8347577500000001,2473376.3,0.09088546041182397,0.06663607036681722,0.0050344001341432465,0.06497513304373131,15390.50330727223,-344.646394070078,152.22360592992206,0.0,0.0,0.0,0.0,0.0,2.5123572090778103,2.5123572090778103,149.71124872084425,296.8837451900297,0.23137982528030757,0.22772308855460993
103.5,7.5,497,271.5,13.27,2.49,2.5,0,91.95485748791917,0.4067524115755627,1.5244300340035506,1.1176776224279878,0.8556671449067432,0.680607832000457,0.8924159999999999,2469669.53,0.09949959308638616,0.06673608560511253,0.004670500879026318,0.07282053411420333,13732.39035066284,-390.1777667488155,264.0122332511845,0.0,0.0,0.0,0.0,0.0,4.087212576747829,4.087212576747829,259.92502067443667,305.6226324718997,0.22772308855460993,0.22176522046839187
104.5,8.5,672,278.5,14.99,2.66,2.24,0,86.07804328756343,0.3644501607717042,1.704248628432921,1.339798467661217,0.9247706422018349,0.6227880091730059,0.9414360000000006,2465608.61,0.10972480904151174,0.06684600163300777,0.004077320006094509,0.06632253701732181,15077.830930062652,-444.2026347984971,351.73736520150294,0.0,0.0,0.0,0.0,0.0,4.878838535173086,4.878838535173086,346.85852666632985,312.1223939783183,0.22176522046839187,0.21464169783978493
105.5,9.5,815,287.5,17.12,3.12,2.19,0,73.3870497259355,0.35631511254019294,1.9525142529848154,1.5961991404446225,0.9635467980295567,0.5583760461066678,0.9816397500000003,2460579.68,0.12361286444702194,0.06698262141643713,0.0033676194829913575,0.05335756424516521,18741.48518858994,-490.58255262829863,424.46744737170144,0.0,0.0,0.0,0.0,0.0,4.600371224359087,4.600371224359087,419.86707614734235,315.0195772803218,0.21464169783978493,0.2079110332966669
106.5,10.5,917,298.6,19.7,3.43,2.56,0,66.75440091688591,0.4165144694533762,2.2952083710657747,1.8786939016123985,0.9851387645478962,0.4903012969481504,0.99995775,2454488.3,0.1424058487581575,0.06714885427256591,0.0026965938632991238,0.03907319258178868,25592.994427235062,-520.8417093625216,483.8482906374785,0.0,0.0,0.0,0.0,0.0,4.005936357616567,4.005936357616567,479.8423542798619,318.57774155049424,0.2079110332966669,0.202035523159821
107.5,11.5,969,300.6,20.14,3.67,2.65,0,62.38899050270267,0.4311575562700965,2.358622690965434,1.9274651346953378,0.9946963216424294,0.4788555187123875,0.9997597500000001,2453449.46,0.14584057666312247,0.06717728645220106,0.0021104550597100813,0.03015004887407353,33167.44208862343,-542.6529601149409,504.0770398850591,0.0,0.0,0.0,0.0,0.0,3.1177643275610665,3.1177643275610665,500.959275557498,318.39394408060866,0.202035523159821,0.19746075943951197
108.5,12.5,969,305.8,21.32,3.5,2.73,0,65.41931289854823,0.4441736334405144,2.536311442402894,2.0921378089623794,0.9946963216424294,0.44087746427065777,0.99444975,2450663.48,0.15539975161896216,0.06725365539393358,0.0016538397336056665,0.021637442730397333,46216.18240473267,-554.2011330053658,497.7288669946342,0.0,0.0,0.0,0.0,0.0,2.4551148981146076,2.4551148981146076,495.27375209651956,320.49379502150117,0.19746075943951197,0.19385422035108005
109.5,13.5,917,314.2,23.18,4.56,2.47,0,50.21219191774535,0.401871382636656,2.8401701334537575,2.4382987508171015,0.9851387645478962,0.3644029986656384,0.9719437499999997,2446272.02,0.1715408445132016,0.06737438674968699,0.0012937173526578194,0.013541947951221614,73844.61996176779,-560.9356526893459,459.3543473106541,0.0,0.0,0.0,0.0,0.0,1.4025249235487505,1.4025249235487505,457.9518223871053,314.8050155256323,0.19385422035108005,0.19179022677902607
110.5,14.5,815,311.9,22.68,4.28,2.34,0,53.49710166937354,0.38072025723472674,2.7555183414218636,2.374798084187137,0.9635467980295567,0.37809064102706796,0.9796937499999997,2447452.5199999996,0.1670688108276905,0.06734188950493636,0.0010875637436283947,0.01164488095134734,85874.64347450437,-548.6656116511348,390.78438834886526,0.0,0.0,0.0,0.0,0.0,1.1132233661899043,1.1132233661899043,389.67116498267535,312.58069441223563,0.19179022677902607,0.19015276738582662
111.5,15.5,672,307.6,21.73,4.61,2.38,0,49.667591137726404,0.3872282958199357,2.600731662842283,2.2135033670223474,0.9247706422018349,0.4135468122847054,0.9909749999999997,2449695.47,0.1588427393032369,0.06728023102823388,0.0009239824959379472,0.010505250404385297,95190.49632387262,-521.6244310866047,303.4155689133954,0.0,0.0,0.0,0.0,0.0,0.8029949870149153,0.8029949870149153,302.6125739263805,306.9627273051232,0.19015276738582662,0.18897270970573724
112.5,16.5,497,304.0,20.91,4.48,2.32,0,51.10883820199079,0.3774662379421222,2.473289900234463,2.0958236622923407,0.8556671449067432,0.4400391953213165,0.9970839999999999,2451631.49,0.15202004709412942,0.06722710074604972,0.0008060788066723834,0.009078763927303057,110147.15307142705,-496.23557591774676,190.45442408225324,0.0,0.0,0.0,0.0,0.0,0.5516559085605902,0.5516559085605902,189.90276817369266,301.8695567803108,0.18897270970573724,0.18816265269720284
113.5,17.5,301,299.3,19.86,4.01,2.51,0,57.0991509089573,0.4083794212218649,2.318093418969982,1.909713997748117,0.7209580838323353,0.4830109462020349,0.99999775,2454110.54,0.14364683247403306,0.06715919046190072,0.0007251351243920956,0.007575411144722061,132006.03649040486,-462.7641354469939,68.3058645530061,0.0,0.0,0.0,0.0,0.0,0.3311463450886012,0.3311463450886012,67.9747182079175,296.14503197694023,0.18816265269720284,0.1876768853192106
114.5,18.5,99,289.3,17.53,3.87,2.25,0,59.16475326742088,0.3660771704180064,2.00377750325159,1.6377003328335837,0.39732441471571905,0.5481851830431912,0.9867750000000005,2459611.67,0.12645043916929335,0.06700898323938186,0.0006765924322786887,0.00436253650174859,229224.4430732397,-430.79684215541363,-65.26684215541361,0.0,0.0,0.0,0.0,0.0,0.10098337629765053,0.10098337629765053,-65.36782553171126,287.5960655629568,0.1876768853192106,0.18752908143654665
115.5,19.5,0,283.9,16.27,4.04,2.28,0,56.675147313098705,0.37095819935691315,1.8498824835886514,1.4789242842317383,0.0,0.5875273684721731,0.968316,2462586.53,0.11790177757457077,0.06692803487819696,0.0006618219351539611,0.0001,1000000.0,-391.40494500418515,-107.50494500418517,0.0,0.0,0.0,0.0,0.0,0.016796997838474246,0.016796997838474246,-107.52174200202364,284.5492620588242,0.18752908143654665,0.18750452628224776
116.5,20.5,0,277.6,14.76,3.35,2.17,0,68.34853586415485,0.35306109324758844,1.6791741295370017,1.3261130362894133,0.0,0.6262962377744679,0.9357377500000001,2466151.64,0.10830782256834223,0.06683128259315717,0.0006593680418254255,0.0001,1000000.0,-360.8161703520277,-83.21617035202769,0.0,0.0,0.0,0.0,0.0,0.015503446691049258,0.015503446691049258,-83.23167379871873,283.3643429388154,0.18750452628224776,0.18748189490501105
117.5,21.5,0,275.0,14.14,3.54,2.18,0,64.6801116228584,0.3546881028938907,1.6131864734107237,1.258498370516833,0.0,0.6437335450746091,0.9190597500000002,2467615.46,0.10456534864489396,0.06679163745003366,0.0006571063937834687,0.0001,1000000.0,-350.20884950497395,-75.20884950497395,0.0,0.0,0.0,0.0,0.0,0.01585888236555689,0.01585888236555689,-75.22470838733952,283.4050388564193,0.18748189490501105,0.18745875840848578
118.5,22.5,0,268.8,12.61,3.0,2.1,0,76.32253171497292,0.3416720257234727,1.459985936099666,1.1183139103761934,0.0,0.6804395235551857,0.869679000000001,2471227.79,0.09579731951289956,0.06669400442863183,0.0006547942617703972,0.0001,1000000.0,-347.3859243509019,-78.5859243509019,0.0,0.0,0.0,0.0,0.0,0.012275094479390096,0.012275094479390096,-78.5981994453813,280.9655042416794,0.18745875840848578,0.18744087647129462
119.5,23.5,0,268.2,12.47,3.21,2.3,0,71.32946889249806,0.3742122186495177,1.4466277201667075,1.07241550151719,0.0,0.6926198661842157,0.8645760000000016,2471558.3299999996,0.09502725607600097,0.06668508494008232,0.0006530072373518436,0.0001,1000000.0,-341.5802238539664,-73.38022385396641,0.0,0.0,0.0,0.0,0.0,0.012576798536552363,0.012576798536552363,-73.39280065250297,281.43846588570057,0.18744087647129462,0.18742255747223155
120.5,0.5,0,271.6,13.31,2.41,2.1,0,95.00730089000777,0.3416720257234727,1.528414747299542,1.1867427215760693,0.0,0.6624287919332085,0.8937240000000005,2469575.09,0.09972783258828144,0.06673863768621752,0.0006511765320129648,0.0001,1000000.0,-336.8077185447204,-65.20771854472036,0.0,0.0,0.0,0.0,0.0,0.012895540636743669,0.012895540636743669,-65.22061408535711,281.50689868567275,0.18742255747223155,0.18740375911842555
121.5,1.5,0,263.4,11.26,2.38,2.23,0,96.20487190962973,0.3628231511254019,1.3355743362688723,0.9727511851434705,0.0,0.719344038656717,0.8163877500000002,2474415.14,0.08858853889342165,0.06660809437595747,0.0006492979189711701,0.0001,1000000.0,-338.10509056403146,-74.70509056403148,0.0,0.0,0.0,0.0,0.0,0.008635948016673374,0.008635948016673374,-74.71372651204815,278.6612342081536,0.18740375911842555,0.18739119477044794
