Total Hour,Hour,SR_down,LW_down,Ta,wind_speed,q,precip,ra,e,e_sat,VPD,gR,gD,gT,Lambda,delta,psy_const,gSM,gS,rs,LW_up,Rn,Cinterim,Cactual,Dcanopy,lambdaEi,Cfinal,lambdaEt,lambdaET,H,Ts,SMlast,SMnew
59.5,11.5,969,302.7,20.62,3.4,2.74,0,10.693319504953168,0.4458006430868168,2.4295441700251548,1.9837435269383379,0.9946963216424294,0.46576026646265567,0.9984397499999998,2452316.18,0.14966722724045,0.06720833084843815,0.948463459053112,6.580920950611676,151.9544160315515,-408.02634885832396,747.3936511416761,0.0,0.0,0.0,0.0,0.0,292.687853700867,292.687853700867,454.7057974408091,297.6923703021606,29.670647919615934,29.24098216855315
60.5,12.5,969,305.4,21.23,3.79,2.59,0,9.59295153478648,0.42139549839228296,2.5223585327583193,2.1009630343660364,0.9946963216424294,0.4388712162133051,0.9950999999999998,2450875.9699999997,0.1546524768043747,0.06724782452798622,0.946200850196941,6.165508904767307,162.1926130423359,-419.8242730185909,738.2957269814092,0.0,0.0,0.0,0.0,0.0,284.83875059394524,284.83875059394524,453.45697638746395,297.89119238324207,29.24098216855315,28.82259318653616
61.5,13.5,917,313.5,23.04,3.57,2.5,0,10.184113814241112,0.4067524115755627,2.8162418647902876,2.409489453214725,0.9851387645478962,0.37059388694098633,0.9742397499999994,2446602.56,0.17027861270675165,0.06736528436004662,0.9439022018930746,5.035930911473116,198.57301809318884,-423.6017885093998,696.8582114906003,0.0,0.0,0.0,0.0,0.0,266.5452390396114,266.5452390396114,430.3129724509889,299.7271681050292,28.82259318653616,28.430391005343886
62.5,14.5,815,310.1,22.28,4.42,2.48,0,8.225630388425511,0.40349839228295825,2.6893914301041364,2.285893037821178,0.9635467980295567,0.39751167001572574,0.9849937499999994,2448396.92,0.16356241508300082,0.06731591427194657,0.9416583188499237,5.328939343018385,187.65460359576662,-429.44445688454437,597.8555431154557,0.0,0.0,0.0,0.0,0.0,251.35857692786257,251.35857692786257,346.4969661875931,297.7374629608343,28.430391005343886,28.060805963985352
63.5,15.5,672,309.8,22.21,4.76,2.44,0,7.638085360680833,0.3969903536977492,2.6779628467479863,2.2809724930502373,0.9247706422018349,0.3985953194005617,0.985839,2448562.19,0.16295523096556688,0.06731137066623495,0.9394617567854382,5.120856294279848,195.27984042767034,-429.00700484374426,472.15299515625577,0.0,0.0,0.0,0.0,0.0,230.13226910663198,230.13226910663198,242.0207260496238,296.86361942280513,28.060805963985352,27.722453859976152
64.5,16.5,497,306.6,21.51,4.62,2.5,0,7.869542492822675,0.4067524115755627,2.56598924019684,2.1592368286212773,0.8556671449067432,0.4256980635726828,0.9929439999999999,2450214.8899999997,0.15698735759481108,0.0672659683210145,0.9373783856928777,5.085544764866426,196.63576789423175,-420.81875892584884,323.1412410741512,0.0,0.0,0.0,0.0,0.0,206.087978298844,206.087978298844,117.05326277530719,295.4192961623559,27.722453859976152,27.4196572665411
65.5,17.5,301,302.2,20.51,4.58,2.45,0,7.938272121580953,0.3986173633440515,2.4131287703214506,2.014511406977399,0.7209580838323353,0.45865186602593766,0.998844,2452575.8899999997,0.14878287065613244,0.0672012139736145,0.9354532250288689,4.634513817965241,215.77236346207394,-414.30387865877907,152.77612134122091,0.0,0.0,0.0,0.0,0.0,165.9297341271359,165.9297341271359,-13.153612785914987,293.59619759574593,27.4196572665411,27.176098221011348
66.5,18.5,99,294.2,18.69,3.76,2.34,0,9.66949104171297,0.38072025723472674,2.155253758345847,1.7745335011111203,0.39732441471571905,0.5150486289436341,0.9967510000000002,2456872.91,0.13477966247703851,0.06708368043767392,0.9338618286579994,2.857288221656256,349.9821937530474,-405.24579723627687,-23.92579723627688,0.0,0.0,0.0,0.0,0.0,85.72036475540668,85.72036475540668,-109.64616199168356,291.0090922229418,27.176098221011348,27.05049412001637
67.5,19.5,0,280.7,15.51,3.73,2.45,0,9.747261747142296,0.3986173633440515,1.7621524937691284,1.363535130425077,0.0,0.6167200479456646,0.9533440000000002,2464380.8899999997,0.11298660145469278,0.0668793033736023,0.9330258670829591,0.0001,1000000.0,-393.26805769240735,-112.56805769240736,0.0,0.0,0.0,0.0,0.0,0.023548952314313996,0.023548952314313996,-112.59160664472168,287.79920652613794,27.05049412001637,27.050459719397264
68.5,20.5,0,279.5,15.21,3.23,2.25,0,11.256125794687541,0.3660771704180064,1.7285395448016492,1.3624623743836428,0.0,0.6169938217748328,0.9466389999999998,2465089.19,0.11109489680241255,0.06686008678266851,0.9330256366873991,0.0001,1000000.0,-377.9251645057613,-98.4251645057613,0.0,0.0,0.0,0.0,0.0,0.023548979885256827,0.023548979885256827,-98.44871348564656,287.4906260055702,27.050459719397264,27.050425328622303
69.5,21.5,0,270.7,13.09,3.24,2.47,0,11.221384665691593,0.401871382636656,1.506611441003562,1.104740058366906,0.0,0.6840333634160096,0.8864309999999997,2470094.5100000002,0.09847800792292195,0.06672460365511196,0.9330254063569774,0.0001,1000000.0,-368.75186489165543,-98.05186489165544,0.0,0.0,0.0,0.0,0.0,0.01900508371445391,0.01900508371445391,-98.07086997536989,285.3767738453016,27.050425328622303,27.050397629964987
70.5,22.5,0,274.3,13.97,3.46,2.42,0,10.507886218740106,0.39373633440514466,1.5954953161735252,1.2017589817683807,0.0,0.6585002609520657,0.9141510000000013,2468016.8299999996,0.10355860894905729,0.06678077522284077,0.9330252208460887,0.0001,1000000.0,-362.6090122912423,-88.30901229124231,0.0,0.0,0.0,0.0,0.0,0.02098277276877729,0.02098277276877729,-88.32999506401109,286.39508106980435,27.050397629964987,27.050367023211805
71.5,23.5,0,270.0,12.9,3.13,2.01,0,11.615746427105675,0.3270289389067524,1.4880015210641748,1.1609725821574224,0.0,0.6691907066715754,0.8799377499999997,2470543.1,0.09740936640489348,0.06671248810450545,0.9330250158577215,0.0001,1000000.0,-359.8206148417468,-89.82061484174682,0.0,0.0,0.0,0.0,0.0,0.02015951405781912,0.02015951405781912,-89.84077435580464,285.2324590456329,27.050367023211805,27.050337647383223
72.5,0.5,0,270.7,13.07,2.43,2.16,0,14.961846220922123,0.3514340836012862,1.5046429284549914,1.1532088448537052,0.0,0.67123280678704,0.8857560000000003,2470141.73,0.098365051521624,0.06672332812677029,0.9330248191128672,0.0001,1000000.0,-359.45955934988694,-88.75955934988696,0.0,0.0,0.0,0.0,0.0,0.019576494546394964,0.019576494546394964,-88.77913584443336,285.17394025784256,27.050337647383223,27.050309116477685
73.5,1.5,0,269.3,12.73,2.38,2.41,0,15.276170721361666,0.39210932475884247,1.4715219133359465,1.079412588577104,0.0,0.6907578344980249,0.8739750000000012,2470944.47,0.09646159664137043,0.06670165160385737,0.9330246280263386,0.0001,1000000.0,-356.3889791286768,-87.08897912867678,0.0,0.0,0.0,0.0,0.0,0.0182388386627113,0.0182388386627113,-87.1072179673395,284.8320422052088,27.050309116477685,27.05028254371574
74.5,2.5,0,268.9,12.64,2.3,2.02,0,15.807515789930767,0.3286559485530547,1.462862460646596,1.1342065120935414,0.0,0.6762406646167154,0.8707597500000002,2471156.96,0.09596302254302658,0.06669591605804677,0.9330244500540406,0.0001,1000000.0,-355.39005796453756,-86.49005796453758,0.0,0.0,0.0,0.0,0.0,0.01922097569989675,0.01922097569989675,-86.50927894023748,284.71248172712194,27.05028254371574,27.050254542454127
75.5,3.5,0,262.2,10.97,2.19,2.0,0,16.601500601297154,0.32540192926045014,1.3100986824621805,0.9846967532017303,0.0,0.7161210229866233,0.8037510000000019,2475099.83,0.08710186928766811,0.06658966849446958,0.9330242625137884,0.0001,1000000.0,-354.23993423075655,-92.03993423075656,0.0,0.0,0.0,0.0,0.0,0.01642580112252851,0.01642580112252851,-92.05636003187908,282.9134462424077,27.050254542454127,27.050230651343423
76.5,4.5,0,266.0,11.93,2.21,2.23,0,16.451260776851022,0.3628231511254019,1.3961030778864085,1.0332799267610067,0.0,0.7030687432182683,0.8439750000000009,2472833.2699999996,0.09210618696643723,0.0666507035350661,0.9330241025011214,0.0001,1000000.0,-349.5117299254579,-83.51172992545793,0.0,0.0,0.0,0.0,0.0,0.017417201602238183,0.017417201602238183,-83.52914712706017,283.9971341809684,27.050230651343423,27.05020529503391
77.5,5.5,99,264.9,11.65,2.26,2.17,0,16.087294830460518,0.35306109324758844,1.370520555231493,1.0174594619839046,0.39732441471571905,0.7073091965497722,0.8327189999999998,2473494.3499999996,0.09062191730011834,0.06663289009348981,0.9330239326747474,3.275194334604455,305.32539380469154,-347.7398423364062,4.280157663593798,0.0,0.0,0.0,0.0,0.0,55.69447190163655,55.69447190163655,-51.41431423804275,284.15617666943285,27.05020529503391,26.96914584210009
78.5,6.5,301,265.0,11.66,2.26,2.34,0,16.087294830460518,0.38072025723472674,1.3714270754904827,0.9907068182557559,0.7209580838323353,0.7145015067905133,0.8331277500000017,2473470.7399999998,0.09067457376155239,0.06663352612386998,0.9324788220031679,6.002815582328983,166.5884927306093,-350.79149316913055,179.08850683086945,0.0,0.0,0.0,0.0,0.0,109.7237395613353,109.7237395613353,69.36476726953416,285.725586210091,26.96914584210009,26.809449001529902
79.5,7.5,497,273.8,13.84,2.49,2.29,0,14.601319805960145,0.37258520900321546,1.5820818681220963,1.209496659118881,0.8556671449067432,0.6564792868504785,0.9102997499999997,2468323.7600000002,0.10279432224612588,0.06677247119738376,0.931391874116568,7.143877710717167,139.97999972757248,-355.0957543771772,356.06424562282285,0.0,0.0,0.0,0.0,0.0,172.6718601602695,172.6718601602695,183.39238546255336,289.1591110443235,26.809449001529902,26.557610605509694
80.5,8.5,672,281.0,15.58,2.73,2.12,0,13.317687295546067,0.34492604501607715,1.7700774638170524,1.4251514188009753,0.9247706422018349,0.6010685891917988,0.95484375,2464215.62,0.11343191424855702,0.06688378883436265,0.9296421177646743,7.401119686163911,135.11469107430582,-367.7922865197948,504.5677134802052,0.0,0.0,0.0,0.0,0.0,221.88037994046044,221.88037994046044,282.68733353974477,291.77148613591925,26.557610605509694,26.23346309126512
81.5,9.5,815,287.9,17.21,2.87,2.54,0,12.668044012836502,0.41326045016077173,1.9636676760301612,1.5504072258693895,0.9635467980295567,0.5696964704126297,0.9828389999999999,2460367.19,0.12423107503485882,0.06698840638108901,0.9273241187805136,7.504496117174222,133.25345024984097,-383.47439974560234,621.6256002543977,0.0,0.0,0.0,0.0,0.0,256.4219113086284,256.4219113086284,365.2036889457693,294.0930445711565,26.23346309126512,25.8582675170179
82.5,10.5,917,300.5,20.12,3.15,2.48,0,11.541995656139925,0.40349839228295825,2.3557073343297357,1.9522089420467774,0.9851387645478962,0.4730831301063799,0.9997897499999999,2453496.6799999997,0.14568294634520612,0.06717599355806671,0.9245455525391897,6.46194300314792,154.7522160924125,-396.65818443912013,710.80181556088,0.0,0.0,0.0,0.0,0.0,282.2517020924413,282.2517020924413,428.55011346843867,297.2597939374241,25.8582675170179,25.444121398208893
83.5,11.5,969,303.6,20.83,3.49,2.47,0,10.41756054923804,0.401871382636656,2.461153892104982,2.059282509468326,0.9946963216424294,0.4483725142154651,0.9975,2451820.37,0.15136789155644556,0.06722192179617872,0.9213550246577539,6.148379501042945,162.64448214856787,-411.76378198768214,744.5562180123179,0.0,0.0,0.0,0.0,0.0,283.10353570151057,283.10353570151057,461.45268231080735,297.85814593903734,25.444121398208893,25.028441383067555
84.5,12.5,969,304.9,21.11,3.54,2.32,0,10.27041986351434,0.3774662379421222,2.503859015958678,2.126392778016556,0.9946963216424294,0.43310679583053563,0.9959039999999998,2451159.29,0.15366083664460503,0.06724005161264653,0.918017013611113,5.908061072038055,169.26026793000605,-422.28094512329545,735.3390548767045,0.0,0.0,0.0,0.0,0.0,279.1208566376992,279.1208566376992,456.2181982390053,298.04050565838463,25.028441383067555,24.6184985906937
85.5,13.5,917,308.4,21.91,3.82,2.75,0,9.517614219068264,0.44742765273311896,2.6294622292802576,2.1820345765471387,0.9851387645478962,0.4205796079717262,0.9891839999999996,2449270.4899999998,0.16037452635019614,0.06729190501552894,0.9145863416444928,5.622619234483064,177.85305358525466,-424.4988679093785,690.8611320906216,0.0,0.0,0.0,0.0,0.0,266.9497940350604,266.9497940350604,423.9113380555612,298.3180874474931,24.6184985906937,24.226129000462684
86.5,14.5,815,312.0,22.7,4.56,2.67,0,7.973089104570343,0.434411575562701,2.7588616266004506,2.3244500510377497,0.9635467980295567,0.3890521270870294,0.9794077499999999,2447405.3,0.16724578322202138,0.06734318879280765,0.9111683521746085,5.018038959656579,199.28103548810176,-425.81128994361086,603.3887100563892,0.0,0.0,0.0,0.0,0.0,242.03333590284876,242.03333590284876,361.3553741535404,298.1823127766206,24.226129000462684,23.870111135644684
87.5,15.5,672,312.2,22.76,4.03,2.31,0,9.021659135692497,0.37583922829581995,2.7689127418662256,2.3930735135704055,0.9247706422018349,0.3741356473195775,0.9785377499999999,2447263.64,0.167777650140294,0.06734708695725893,0.9079488162535507,4.610981012689757,216.87358877599516,-426.21602470714606,477.34397529285394,0.0,0.0,0.0,0.0,0.0,221.45422334025488,221.45422334025488,255.88975195259906,297.78278382525804,23.870111135644684,23.544345169528782
88.5,16.5,497,306.6,21.49,4.18,2.49,0,8.697915386804011,0.40512540192926044,2.5628510399449316,2.157725638015671,0.8556671449067432,0.42603804777924154,0.9931109999999999,2450262.11,0.15681959842379475,0.06726467201111723,0.9049007232825016,4.914091393541535,203.49641875083447,-424.6891391925275,319.27086080747256,0.0,0.0,0.0,0.0,0.0,199.7796274404367,199.7796274404367,119.49123336703585,295.4941356168921,23.544345169528782,23.250822833346728
89.5,17.5,301,294.4,18.72,4.08,2.25,0,8.91109958746097,0.3660771704180064,2.1593006377492086,1.7932234673312022,0.7209580838323353,0.5105777532012804,0.99691975,2456802.08,0.13500109174066766,0.06708561447099474,0.9020679767537523,4.965495908037349,201.38975411929354,-417.1144830018774,142.1655169981226,0.0,0.0,0.0,0.0,0.0,157.09869073261538,157.09869073261538,-14.933173734492783,291.7832005888451,23.250822833346728,23.02062305810174
90.5,18.5,99,294.5,18.75,4.26,2.51,0,8.534574252779521,0.4083794212218649,2.1633541649278674,1.7549747437060024,0.39732441471571905,0.5197415443521303,0.9970840000000001,2456731.25,0.1352228290617881,0.06708754861583578,0.899787435482989,2.7790452332046995,359.8358126927046,-400.55640275174085,-18.936402751740843,0.0,0.0,0.0,0.0,0.0,83.69025085099929,83.69025085099929,-102.62665360274013,291.21704508424074,23.02062305810174,22.89798656578554
91.5,19.5,0,280.4,15.43,4.04,2.48,0,8.999328296247715,0.40349839228295825,1.7531334866383526,1.3496350943553943,0.0,0.6202708089032921,0.9516000000000006,2464569.7699999996,0.1124794915813225,0.0668741778693561,0.898550897003676,0.0001,1000000.0,-388.92341452808336,-108.52341452808338,0.0,0.0,0.0,0.0,0.0,0.02350297557085302,0.02350297557085302,-108.54691750365423,287.81600546861443,22.89798656578554,22.897952234961117
92.5,20.5,0,275.9,14.35,3.41,2.27,0,10.661960796727497,0.3693311897106109,1.6352776809588365,1.2659464912482257,0.0,0.641804217042165,0.9249240000000011,2467119.65,0.10582044753890071,0.0668050603749267,0.8985505487199438,0.0001,1000000.0,-378.5210055122568,-102.62100551225683,0.0,0.0,0.0,0.0,0.0,0.021877592644625462,0.021877592644625462,-102.64288310490146,286.64168284197507,22.897952234961117,22.897920311364093
93.5,21.5,0,270.3,12.97,3.42,2.44,0,10.630785472760456,0.3969903536977492,1.4948341934243479,1.0978438397265986,0.0,0.6858619020360215,0.8823510000000014,2470377.83,0.09780192216640617,0.06671695121649387,0.8985502248562867,0.0001,1000000.0,-366.6314829869046,-96.33148298690458,0.0,0.0,0.0,0.0,0.0,0.019001352177117146,0.019001352177117146,-96.35048433908169,285.317937760973,22.897920311364093,22.897892621321297
94.5,22.5,0,272.0,13.41,3.35,2.08,0,10.852921288609183,0.3384180064308682,1.5384165520888633,1.1999985456579951,0.0,0.6589603801650403,0.8969590000000014,2469338.9899999998,0.1003003813386036,0.06674501874301916,0.8985499439410363,0.0001,1000000.0,-360.2982200620465,-88.29822006204648,0.0,0.0,0.0,0.0,0.0,0.020960829691456573,0.020960829691456573,-88.31918089173794,285.810715239695,22.897892621321297,22.897862062946285
95.5,23.5,0,269.0,12.66,2.96,2.48,0,12.282866998932688,0.40349839228295825,1.4647829070911804,1.0612845148082222,0.0,0.6955858255599385,0.8714777500000015,2471109.7399999998,0.09607362675323071,0.06669719053853837,0.8985496339256769,0.0001,1000000.0,-358.19903940006975,-89.19903940006975,0.0,0.0,0.0,0.0,0.0,0.018247443706064057,0.018247443706064057,-89.21728684377581,284.95050332000443,22.897862062946285,22.897835479425417
96.5,0.5,0,272.1,13.43,2.43,2.12,0,14.961846220922123,0.34492604501607715,1.5404237917305752,1.195497746714498,0.0,0.6601372741442385,0.8976000000000007,2469291.77,0.10041522607552567,0.06674629510080861,0.8985493642345259,0.0001,1000000.0,-357.2814154723076,-85.18141547230755,0.0,0.0,0.0,0.0,0.0,0.020398898533634476,0.020398898533634476,-85.20181437084118,285.5768967292193,22.897835479425417,22.89780573970992
97.5,1.5,0,266.8,12.12,2.35,2.34,0,15.471185666740748,0.38072025723472674,1.4137006353662969,1.03298037813157,0.0,0.7031489446840999,0.8513897500000007,2472384.6799999997,0.09312512259186374,0.06666279665283237,0.8985490625227729,0.0001,1000000.0,-356.69403690414015,-89.89403690414014,0.0,0.0,0.0,0.0,0.0,0.017363881737232547,0.017363881737232547,-89.91140078587738,284.1735897759091,22.89780573970992,22.89778045643796
98.5,2.5,0,268.5,12.53,2.31,2.22,0,15.73908498564535,0.36119614147909973,1.4523394703843755,1.0911433289052757,0.0,0.6876402795461556,0.8667749999999995,2471416.67,0.09535663532529695,0.06668890728588395,0.8985488060212843,0.0001,1000000.0,-354.76544167265564,-86.26544167265564,0.0,0.0,0.0,0.0,0.0,0.018444404789540972,0.018444404789540972,-86.28388607744517,284.610080003961,22.89778045643796,22.89775358931432
99.5,3.5,0,263.9,11.39,2.26,2.3,0,16.087294830460518,0.3742122186495177,1.347135054358452,0.9729228357089342,0.0,0.7192976874779915,0.8219160000000001,2474108.21,0.08926196572562947,0.06661635756441632,0.898548533450741,0.0001,1000000.0,-352.3519602667897,-88.45196026678974,0.0,0.0,0.0,0.0,0.0,0.016290228895784416,0.016290228895784416,-88.46825049568552,283.41776384332206,22.89775358931432,22.897729885895128
100.5,4.5,0,263.9,11.4,2.27,2.25,0,16.016425690238222,0.3660771704180064,1.3480279711634873,0.9819508007454809,0.0,0.7168614242977465,0.8223377499999996,2474084.5999999996,0.08931394802353776,0.06661699327921852,0.8985482929757921,0.0001,1000000.0,-350.49083097400455,-86.59083097400458,0.0,0.0,0.0,0.0,0.0,0.016506183550118292,0.016506183550118292,-86.6073371575547,283.4567166030117,22.897729885895128,22.897705868017656
101.5,5.5,99,266.0,11.92,2.2,2.45,0,16.52603923492762,0.3986173633440515,1.3951822444362032,0.9965648810921517,0.39732441471571905,0.7129242711870075,0.8435797500000013,2472856.88,0.0920528229393348,0.06665006717672153,0.8985480493100325,3.2206784207621237,310.4935884171154,-347.64366459938077,5.476335400619234,0.0,0.0,0.0,0.0,0.0,53.61036498826802,53.61036498826802,-48.13402958764878,284.4515800596308,22.897705868017656,22.819659574470023
102.5,6.5,301,265.1,11.7,2.29,2.37,0,15.876544243161906,0.3856012861736335,1.3750584263039283,0.9894571401302947,0.7209580838323353,0.714838141190941,0.8347577500000001,2473376.3,0.09088546041182397,0.06663607036681722,0.8977531565507857,5.7933049850083,172.61304257030537,-350.1930572232873,179.7869427767127,0.0,0.0,0.0,0.0,0.0,106.56719963646526,106.56719963646526,73.21974314024743,285.80297417430245,22.819659574470023,22.66455098113092
103.5,7.5,497,271.5,13.27,2.49,2.5,0,14.601319805960145,0.4067524115755627,1.5244300340035506,1.1176776224279878,0.8556671449067432,0.680607832000457,0.8924159999999999,2469669.53,0.09949959308638616,0.06673608560511253,0.8961548566865447,6.986239485148783,143.1385228241576,-356.0216140507058,352.8383859492942,0.0,0.0,0.0,0.0,0.0,159.0371513470381,159.0371513470381,193.8012346022561,288.71108869671303,22.66455098113092,22.432724925905895
104.5,8.5,672,278.5,14.99,2.66,2.24,0,13.668152750692016,0.3644501607717042,1.704248628432921,1.339798467661217,0.9247706422018349,0.6227880091730059,0.9414360000000006,2465608.61,0.10972480904151174,0.06684600163300777,0.8937193338881332,7.2687124773495135,137.57594665027156,-366.8226111473266,503.0373888526734,0.0,0.0,0.0,0.0,0.0,208.7717923937093,208.7717923937093,294.2655964589641,291.38800915069515,22.432724925905895,22.12790020653677
105.5,9.5,815,287.5,17.12,3.12,2.19,0,11.652976383602809,0.35631511254019294,1.9525142529848154,1.5961991404446225,0.9635467980295567,0.5583760461066678,0.9816397500000003,2460579.68,0.12361286444702194,0.06698262141643713,0.8904297539153552,7.054116868058745,141.76118977104423,-381.2860593696844,623.4139406303157,0.0,0.0,0.0,0.0,0.0,246.39095131741624,246.39095131741624,377.0229893128994,293.81606360447404,22.12790020653677,21.767413028676835
106.5,10.5,917,298.6,19.7,3.43,2.56,0,10.599791929108093,0.4165144694533762,2.2952083710657747,1.8786939016123985,0.9851387645478962,0.4903012969481504,0.99995775,2454488.3,0.1424058487581575,0.06714885427256591,0.8864078299706726,6.421950357047069,155.71593431933948,-394.87614384078057,710.6838561592194,0.0,0.0,0.0,0.0,0.0,269.2662596001793,269.2662596001793,441.41759655904013,296.62519440555127,21.767413028676835,21.372479985174184
107.5,11.5,969,300.6,20.14,3.67,2.65,0,9.906617525024732,0.4311575562700965,2.358622690965434,1.9274651346953378,0.9946963216424294,0.4788555187123875,0.9997597500000001,2453449.46,0.14584057666312247,0.06717728645220106,0.8818319359853813,6.298943880930232,158.7567723896469,-409.21585136532775,744.1041486346724,0.0,0.0,0.0,0.0,0.0,272.14381388230305,272.14381388230305,471.9603347523693,297.06246231781506,21.372479985174184,20.973157420780993
108.5,12.5,969,305.8,21.32,3.5,2.73,0,10.387796090525933,0.4441736334405144,2.536311442402894,2.0921378089623794,0.9946963216424294,0.44087746427065777,0.99444975,2450663.48,0.15539975161896216,0.06725365539393358,0.8770177373467027,5.737079802772043,174.30470454965953,-418.23480720545604,740.285192794544,0.0,0.0,0.0,0.0,0.0,270.8698965274736,270.8698965274736,469.41529626707035,298.4035068334386,20.973157420780993,20.575252267561464
109.5,13.5,917,314.2,23.18,4.56,2.47,0,7.973089104570343,0.401871382636656,2.8401701334537575,2.4382987508171015,0.9851387645478962,0.3644029986656384,0.9719437499999997,2446272.02,0.1715408445132016,0.06737438674968699,0.8720255474910729,4.563950754776275,219.1084114905223,-423.2799371759872,697.8800628240128,0.0,0.0,0.0,0.0,0.0,239.54813966852012,239.54813966852012,458.33192315549275,299.2828656432137,20.575252267561464,20.222726752918707
110.5,14.5,815,311.9,22.68,4.28,2.34,0,8.494693064682421,0.38072025723472674,2.7555183414218636,2.374798084187137,0.9635467980295567,0.37809064102706796,0.9796937499999997,2447452.5199999996,0.1670688108276905,0.06734188950493636,0.8674336591627547,4.643940069407696,215.33438956018728,-429.62123318149,599.4787668185099,0.0,0.0,0.0,0.0,0.0,231.0023737753305,231.0023737753305,368.4763930431794,298.3621340143044,20.222726752918707,19.88294138883279
111.5,15.5,672,307.6,21.73,4.61,2.38,0,7.886613083913398,0.3872282958199357,2.600731662842283,2.2135033670223474,0.9247706422018349,0.4135468122847054,0.9909749999999997,2449695.47,0.1588427393032369,0.06728023102823388,0.8628518481229988,4.905111712758834,203.86895519603965,-429.5028273148644,469.4571726851356,0.0,0.0,0.0,0.0,0.0,215.88210393695576,215.88210393695576,253.57506874817986,296.5050276927934,19.88294138883279,19.565687434743126
112.5,16.5,497,304.0,20.91,4.48,2.32,0,8.115465695723385,0.3774662379421222,2.473289900234463,2.0958236622923407,0.8556671449067432,0.4400391953213165,0.9970839999999999,2451631.49,0.15202004709412942,0.06722710074604972,0.8584310131986579,4.834200113062717,206.85945484504325,-421.59170603691575,319.76829396308426,0.0,0.0,0.0,0.0,0.0,191.62984407265546,191.62984407265546,128.1384498904288,294.91459995215774,19.565687434743126,19.28429627074663
113.5,17.5,301,299.3,19.86,4.01,2.51,0,9.066654941855553,0.4083794212218649,2.318093418969982,1.909713997748117,0.7209580838323353,0.4830109462020349,0.99999775,2454110.54,0.14364683247403306,0.06715919046190072,0.854390809708226,4.462865915671781,224.0712624792074,-411.89683903874334,152.28316096125667,0.0,0.0,0.0,0.0,0.0,151.99620007586108,151.99620007586108,0.28696088539558673,293.0320881189494,19.28429627074663,19.061329003643372
114.5,18.5,99,289.3,17.53,3.87,2.25,0,9.394647627090638,0.3660771704180064,2.00377750325159,1.6377003328335837,0.39732441471571905,0.5481851830431912,0.9867750000000005,2459611.67,0.12645043916929335,0.06700898323938186,0.8511077365050119,2.743888632421441,364.4462782432663,-402.31403894737826,-25.89403894737825,0.0,0.0,0.0,0.0,0.0,76.59680045879122,76.59680045879122,-102.49083940616947,289.92722869266555,19.061329003643372,18.949218427402837
115.5,19.5,0,283.9,16.27,4.04,2.28,0,8.999328296247715,0.37095819935691315,1.8498824835886514,1.4789242842317383,0.0,0.5875273684721731,0.968316,2462586.53,0.11790177757457077,0.06692803487819696,0.8494291047222974,0.0001,1000000.0,-388.87818631098094,-104.97818631098096,0.0,0.0,0.0,0.0,0.0,0.025868025640259126,0.025868025640259126,-105.00405433662122,288.6815942684835,18.949218427402837,18.949180611516503
116.5,20.5,0,277.6,14.76,3.35,2.17,0,10.852921288609183,0.35306109324758844,1.6791741295370017,1.3261130362894133,0.0,0.6262962377744679,0.9357377500000001,2466151.64,0.10830782256834223,0.06683128259315717,0.8494285353240345,0.0001,1000000.0,-377.3453173158348,-99.74531731583477,0.0,0.0,0.0,0.0,0.0,0.02296878954209136,0.02296878954209136,-99.76828610537686,287.0609903320243,18.949180611516503,18.949147082498655
117.5,21.5,0,275.0,14.14,3.54,2.18,0,10.27041986351434,0.3546881028938907,1.6131864734107237,1.258498370516833,0.0,0.6437335450746091,0.9190597500000002,2467615.46,0.10456534864489396,0.06679163745003366,0.8494280304718556,0.0001,1000000.0,-369.931010885191,-94.93101088519097,0.0,0.0,0.0,0.0,0.0,0.021950180391222134,0.021950180391222134,-94.95296106558219,286.52732375265657,18.949147082498655,18.949115059417796
118.5,22.5,0,268.8,12.61,3.0,2.1,0,12.119095438946921,0.3416720257234727,1.459985936099666,1.1183139103761934,0.0,0.6804395235551857,0.869679000000001,2471227.79,0.09579731951289956,0.06669400442863183,0.8494275482932478,0.0001,1000000.0,-364.4098572260189,-95.6098572260189,0.0,0.0,0.0,0.0,0.0,0.019227654187589423,0.019227654187589423,-95.62908488020649,284.8498657241211,18.949115059417796,18.94908704922976
119.5,23.5,0,268.2,12.47,3.21,2.3,0,11.326257419576562,0.3742122186495177,1.4466277201667075,1.07241550151719,0.0,0.6926198661842157,0.8645760000000016,2471558.3299999996,0.09502725607600097,0.06668508494008232,0.8494271265363889,0.0001,1000000.0,-358.83990585324926,-90.63990585324927,0.0,0.0,0.0,0.0,0.0,0.018574302691002315,0.018574302691002315,-90.65848015594028,284.81589925800876,18.94908704922976,18.949059994440532
120.5,0.5,0,271.6,13.31,2.41,2.1,0,15.086010919850937,0.3416720257234727,1.528414747299542,1.1867427215760693,0.0,0.6624287919332085,0.8937240000000005,2469575.09,0.09972783258828144,0.06673863768621752,0.8494267191641022,0.0001,1000000.0,-354.5415778401576,-82.94157784015755,0.0,0.0,0.0,0.0,0.0,0.020285601619774076,0.020285601619774076,-82.96186344177733,285.47552678768386,18.949059994440532,18.949030423294417
